ORDER_ID,CUSTOMER_ID,BPCODE,CREATE_DATE,UPDATE_DATE,STATUS
77153,135645,1100849036,2017-05-31 10:01:30,2017-05-31 18:17:10,CANCEL
78761,131982,1100851287,2017-06-07 23:12:51,2017-06-07 23:22:42,CANCEL
78781,29165,1100851288,2017-06-08 01:44:11,2017-06-14 20:30:22,CANCEL
78983,131982,1100851287,2017-06-08 22:04:34,2017-06-08 22:05:42,CANCEL
79462,137800,1100852000,2017-06-11 09:11:16,2017-06-11 09:11:53,CANCEL
80203,139282,1100852921,2017-06-13 22:19:59,2017-06-13 22:24:15,CANCEL
80207,127724,1100852920,2017-06-13 22:30:54,2017-06-13 22:32:06,CANCEL
80508,139822,1100853068,2017-06-14 22:08:50,2017-06-14 22:11:06,CANCEL
82305,142822,1100854699,2017-06-20 12:58:00,2017-06-20 12:59:05,CANCEL
82306,142822,1100854699,2017-06-20 12:58:00,2017-06-20 12:59:05,CANCEL
82662,27584,1100498049,2017-06-21 17:54:12,2017-06-21 17:55:02,CANCEL
80101,139384,1100852732,2017-06-13 14:44:13,2017-06-13 15:08:11,CANCEL
80441,135527,1100846462,2017-06-14 18:55:44,2017-06-14 19:07:04,CANCEL
82521,143122,1100854840,2017-06-21 10:22:56,2017-06-21 10:36:16,CANCEL
78982,131982,1100851287,2017-06-08 21:59:55,2017-06-08 22:05:55,CANCEL
79681,138922,1100852468,2017-06-11 21:31:54,2017-06-26 13:55:58,CANCEL
79825,109569,1100824231,2017-06-12 13:14:39,2017-06-12 13:14:47,CANCEL
79861,136724,1100852558,2017-06-12 16:03:25,2017-06-12 16:05:44,CANCEL
80002,117262,1100852699,2017-06-13 09:14:33,2017-06-13 16:05:07,CANCEL
80540,91962,1100457407,2017-06-15 00:28:40,2017-06-15 00:36:25,CANCEL
80541,91962,1100457407,2017-06-15 00:39:42,2017-06-15 00:40:41,CANCEL
80781,139784,1100853041,2017-06-15 19:00:54,2017-06-22 13:09:08,CANCEL
81121,93165,1100809562,2017-06-16 21:49:56,2017-11-30 20:31:04,CANCEL
82682,139784,1100853041,2017-06-21 18:58:24,2017-06-21 20:47:07,CANCEL
79384,124603,1100839968,2017-06-10 20:30:31,2017-06-10 20:38:39,CANCEL
80202,139282,1100852921,2017-06-13 22:19:31,2017-06-13 22:24:15,CANCEL
80481,139822,1100853068,2017-06-14 20:22:15,2017-06-14 22:14:17,CANCEL
80506,139253,1100852641,2017-06-14 21:59:49,2017-06-14 22:02:58,CANCEL
81042,140382,1100853390,2017-06-16 15:29:29,2017-06-22 04:59:36,CANCEL
81901,142382,1100854477,2017-06-19 08:18:05,2017-06-19 08:20:36,CANCEL
81942,139407,1100854480,2017-06-19 09:57:49,2017-06-19 09:58:10,CANCEL
82061,142543,1100854525,2017-06-19 13:58:31,2017-06-19 14:30:13,CANCEL
79083,138102,1100851509,2017-06-09 13:58:43,2017-06-09 13:59:09,CANCEL
79383,124603,1100839968,2017-06-10 20:29:18,2017-06-10 20:38:39,CANCEL
80204,139282,1100852921,2017-06-13 22:20:21,2017-06-13 22:24:15,CANCEL
80401,139582,1100852964,2017-06-14 16:41:13,2017-06-14 23:36:11,CANCEL
80513,138024,1100851501,2017-06-14 22:15:22,2017-06-29 00:03:48,CANCEL
81681,141142,1100646741,2017-06-18 18:50:26,2017-06-18 18:55:18,CANCEL
81682,141142,1100646741,2017-06-18 18:50:26,2017-06-18 18:55:18,CANCEL
82765,139804,1100853108,2017-06-21 22:40:46,2017-06-23 06:55:41,CANCEL
78702,137506,1100851219,2017-06-07 17:20:40,2017-06-07 17:39:24,CANCEL
78744,89725,1100500289,2017-06-07 22:50:56,2017-06-07 23:00:47,CANCEL
78763,131982,1100851287,2017-06-07 23:28:32,2017-06-07 23:33:26,CANCEL
79201,138242,1100851657,2017-06-09 23:42:34,2017-06-09 23:44:02,CANCEL
80527,22082,1100726073,2017-06-14 23:20:07,2017-06-30 19:22:30,CANCEL
81002,140382,1100853390,2017-06-16 14:05:41,2017-11-13 17:54:15,CANCEL
82161,140483,1100854274,2017-06-19 21:44:26,2017-06-22 14:41:04,CANCEL
82163,142684,1100854670,2017-06-19 22:26:41,2017-06-19 22:28:22,CANCEL
82621,140483,1100854274,2017-06-21 15:28:18,2017-06-22 14:42:37,CANCEL
79085,138122,1100851524,2017-06-09 14:20:57,2017-12-12 06:05:51,CANCEL
80587,139832,1100853109,2017-06-15 05:34:50,2017-06-15 05:35:14,CANCEL
81741,141882,1100854436,2017-06-18 20:13:09,2017-06-22 00:09:29,CANCEL
82081,51042,1100854543,2017-06-19 14:47:17,2017-06-19 14:48:11,CANCEL
82121,142615,1100843282,2017-06-19 17:33:02,2017-06-19 17:37:15,CANCEL
82304,142822,1100854699,2017-06-20 12:54:09,2017-06-20 12:54:51,CANCEL
79461,138544,1100851999,2017-06-11 08:45:54,2017-06-11 08:52:28,CANCEL
79761,138128,1100852481,2017-06-12 09:43:25,2017-06-12 22:40:38,CANCEL
79826,139173,1100663587,2017-06-12 13:18:25,2017-06-12 13:28:10,CANCEL
80522,139850,1100646740,2017-06-14 22:58:16,2017-06-14 23:15:53,CANCEL
80528,139834,1100853101,2017-06-14 23:21:37,2017-06-14 23:40:34,CANCEL
80584,139832,1100853109,2017-06-15 05:27:25,2017-06-15 05:28:18,CANCEL
80721,139784,1100853041,2017-06-15 16:22:12,2017-06-22 13:09:21,CANCEL
81841,131982,1100851287,2017-06-18 23:43:42,2017-06-18 23:44:12,CANCEL
82303,142822,1100854699,2017-06-20 12:50:42,2017-06-20 12:54:42,CANCEL
82641,143187,1100854933,2017-06-21 15:50:21,2017-06-22 15:07:50,CANCEL
82642,143187,1100854933,2017-06-21 15:50:21,2017-06-22 15:07:50,CANCEL
82753,143344,1100649959,2017-06-21 22:21:35,2017-06-21 22:22:57,CANCEL
83941,22902,1100726706,2017-06-28 17:11:53,2017-06-30 14:17:42,CANCEL
83961,31213,1100584027,2017-06-28 19:01:10,2017-06-28 19:06:57,CANCEL
84364,145448,1100857638,2017-06-30 20:18:27,2017-06-30 22:01:10,CANCEL
86021,146422,1100858559,2017-07-10 21:48:02,2017-07-10 21:49:14,CANCEL
86022,146422,1100858559,2017-07-10 21:48:02,2017-07-10 21:49:15,CANCEL
86181,42787,1100551873,2017-07-11 21:56:57,2017-08-03 21:04:33,CANCEL
93601,137962,1100856625,2017-08-30 01:07:17,2017-08-30 22:07:57,CANCEL
94021,162683,1100872316,2017-08-31 08:38:39,2017-08-31 11:01:48,CANCEL
98803,174503,1100876594,2017-09-18 18:28:13,2017-09-18 18:52:40,CANCEL
99902,176782,1100877238,2017-09-22 14:02:38,2017-09-22 15:23:29,CANCEL
100241,177424,1100877452,2017-09-23 13:42:31,2017-09-24 08:51:46,CANCEL
104562,49006,1100765066,2017-10-07 11:46:02,2017-10-08 22:01:22,CANCEL
117542,214345,1100889550,2017-11-11 18:10:37,2017-11-11 18:20:50,CANCEL
123081,226242,1100893316,2017-11-22 10:49:51,2017-11-22 11:13:53,CANCEL
128081,233762,1100897070,2017-12-04 14:43:14,2017-12-04 14:44:20,CANCEL
135921,243089,1100901574,2017-12-23 12:27:35,2017-12-25 07:36:23,CANCEL
141421,255244,1100908888,2018-01-08 00:02:50,2018-01-08 00:18:42,CANCEL
84272,140382,1100853390,2017-06-30 14:13:01,2017-11-13 17:53:31,CANCEL
84285,145304,1100857420,2017-06-30 14:57:12,2017-07-06 14:31:03,CANCEL
85565,129624,1100857172,2017-07-07 23:08:51,2017-07-07 23:13:44,CANCEL
94083,162767,1100872344,2017-08-31 12:12:21,2017-08-31 14:01:59,CANCEL
95801,76424,1100793010,2017-09-08 15:52:57,2017-09-18 10:45:38,CANCEL
108262,196022,1100884195,2017-10-18 20:00:48,2017-10-18 20:01:53,CANCEL
109942,200842,1100885889,2017-10-25 16:49:04,2017-11-11 21:21:55,CANCEL
116543,18162,1100889331,2017-11-11 11:50:13,2017-11-11 11:52:13,CANCEL
119702,158925,1100633465,2017-11-14 06:01:30,2017-12-02 06:06:23,CANCEL
127281,36842,1100747096,2017-12-02 21:56:24,2017-12-03 17:27:19,CANCEL
130482,135479,1100816460,2017-12-11 23:51:59,2017-12-12 00:11:07,CANCEL
130502,135479,1100816460,2017-12-12 00:05:22,2017-12-12 00:08:26,CANCEL
131523,240942,1100900954,2017-12-12 15:22:12,2017-12-12 15:43:11,CANCEL
131701,240544,1100746701,2017-12-12 16:33:18,2017-12-12 16:56:20,CANCEL
132601,89389,1100806991,2017-12-12 23:28:54,2017-12-12 23:32:01,CANCEL
89743,86004,1100655868,2017-08-07 22:17:18,2017-08-21 15:04:53,CANCEL
101801,178522,1100878728,2017-09-27 22:37:19,2017-09-28 21:10:59,CANCEL
103781,95902,1100814539,2017-10-03 15:12:32,2017-10-03 15:14:26,CANCEL
103862,185283,1100880230,2017-10-03 17:25:35,2017-10-03 17:58:10,CANCEL
119161,216602,1100890465,2017-11-13 10:23:34,2017-11-13 10:25:28,CANCEL
119162,216602,1100890465,2017-11-13 10:23:34,2017-11-13 10:25:28,CANCEL
120181,219482,1100891020,2017-11-15 10:06:57,2017-11-15 10:09:11,CANCEL
121721,137303,1100887157,2017-11-19 21:23:23,2017-11-19 21:28:55,CANCEL
119041,216602,1100890465,2017-11-12 22:15:56,2017-11-13 10:24:15,CANCEL
126641,95543,1100807221,2017-12-02 11:20:39,2017-12-02 11:22:45,CANCEL
134282,25921,1100884894,2017-12-17 07:25:39,2017-12-17 07:26:00,CANCEL
88841,153373,1100666305,2017-08-01 13:12:42,2017-08-01 13:15:47,CANCEL
94261,156307,1100668659,2017-08-31 21:02:30,2017-08-31 21:11:28,CANCEL
94262,156307,1100668659,2017-08-31 21:02:30,2017-08-31 21:11:28,CANCEL
103721,185062,1100880136,2017-10-03 14:12:39,2017-10-03 15:06:07,CANCEL
105642,40069,1100517036,2017-10-10 14:51:41,2017-10-10 14:52:43,CANCEL
106061,190202,1100882269,2017-10-10 22:45:00,2017-10-10 23:31:58,CANCEL
109681,200762,1100885795,2017-10-25 02:32:46,2017-10-25 02:54:30,CANCEL
113201,207662,1100888054,2017-11-04 20:20:40,2017-11-04 20:41:01,CANCEL
131982,89886,1100807633,2017-12-12 19:16:20,2017-12-12 19:16:42,CANCEL
133803,78266,1100889895,2017-12-14 20:13:31,2017-12-14 20:29:09,CANCEL
136322,248302,1100904541,2017-12-24 22:05:25,2017-12-24 22:07:38,CANCEL
122582,224223,1100893028,2017-11-21 01:01:54,2017-11-21 01:06:31,CANCEL
124701,41753,1100752924,2017-11-28 14:29:10,2017-11-28 14:44:45,CANCEL
126781,156666,1100894489,2017-12-02 14:26:01,2017-12-02 19:39:04,CANCEL
130481,135479,1100816460,2017-12-11 23:50:04,2017-12-12 00:08:34,CANCEL
135761,244922,1100902667,2017-12-22 14:35:05,2017-12-22 14:59:19,CANCEL
137801,249483,1100904996,2017-12-27 21:16:32,2017-12-28 17:30:34,CANCEL
82961,140483,1100854274,2017-06-22 14:42:30,2017-06-22 14:42:37,CANCEL
89341,153863,1100865894,2017-08-05 11:38:03,2017-08-10 19:30:59,CANCEL
94022,76424,1100793010,2017-08-31 08:40:11,2017-08-31 08:44:13,CANCEL
94541,163682,1100872728,2017-09-02 08:50:33,2017-09-02 09:02:29,CANCEL
96122,168022,1100874239,2017-09-09 11:45:12,2017-11-11 00:12:50,CANCEL
98741,174503,1100876594,2017-09-18 17:25:38,2017-09-18 18:24:34,CANCEL
99421,168523,1100877013,2017-09-20 21:10:15,2017-09-20 21:12:40,CANCEL
101401,85923,1100866520,2017-09-26 21:56:42,2017-09-26 22:02:26,CANCEL
