"ITEM_ID","CART_ID","MATNR","QUANTITY","TOTAL_PRICE","DESCRIPTION","NORMAL_PRICE","F_CANBUY","PROMO_REC_ID","PROMO_CART_ITEM_ID","SOFTNESS_ID"
"377,962","2,057,344","59014354",1,"28,900",,"28,900",Y,,,
"380,921","2,064,089","19106685",1,"1,990",,"1,990",Y,,,
"381,561","2,011,446","19077083",1,"13,260",,"13,260",Y,,,
"381,762","2,065,713","19112395",1,"1,680",,"1,680",Y,,,
"262,227","696,023","19086683",1,"7,100",,"7,100",Y,,,
"390,841","558,965","19133712",1,"16,900",,"16,900",Y,,,
"385,141","1,875,870","19127580",1,"8,750",,"8,750",Y,,,
"391,101","1,991,326","19141006",1,"18,900",,"18,900",Y,,,
"404,062","1,811,572","19121599",1,"2,290",,"2,290",Y,,,
"393,321","2,104,366","19096176",1,"8,340",,"8,340",Y,,,
"394,723","1,959,839","19055592",1,"16,400",,"16,400",Y,,,
"400,482","2,082,509","19091926",1,"36,300",,"36,300",Y,,,
"404,041","1,811,572","19067913",1,"52,900",,"52,900",Y,,,
"404,101","1,811,572","19111084",1,"4,300",,"4,300",Y,,,
"404,982","2,090,467","19141060",1,"25,400",,"25,400",Y,,,
"405,062","2,136,844","19113240",1,"15,900",,"15,900",Y,,,
"405,081","2,136,415","59010883",2,"17,500",,"8,750",Y,,,
"405,102","2,041,933","19100902",1,"1,100",,"1,100",Y,,,
"420,761","159,022","19140772",1,"46,900",,"46,900",Y,,,
"413,081","2,150,898","59008750",1,"21,900",,"21,900",Y,,,
"414,946","2,011,205","19027090",1,650,,650,Y,,,
"414,761","1,960,316","19127617",1,"8,750",,"8,750",Y,,,
"272,821","808,809","19090747",1,"7,900",,"7,900",Y,,,
"418,804","1,696,500","19114603",1,"18,600",,"18,600",Y,,,
"415,241","2,162,611","59015662",1,"12,900",,"12,900",Y,,,
"273,036","812,645","19118632",1,"20,925",,"20,925",Y,,,
"416,141","2,165,486","19096339",1,"5,900",,"5,900",Y,,,
"418,721","2,171,472","19114085",1,"21,900",,"21,900",Y,,,
"422,021","2,181,546","59013582",1,"51,500",,"51,500",Y,,,
"419,061","1,974,478","19110837",1,"6,690",,"6,690",Y,,,
"421,062","2,179,266","19106697",1,"3,790",,"3,790",Y,,,
"425,421","2,193,000","19141051",1,"8,900",,"8,900",Y,,,
"426,601","2,197,104","19045749",1,"6,450",,"6,450",Y,,,
"426,662","2,197,104","19044459",1,"3,975",,"3,975",Y,,,
"281,382","168,062","19071524",2,"3,360",,"1,680",N,,,
"281,628","940,325","39001264",1,"37,905",,"37,905",Y,,,
"284,506","972,472","19100903",2,"2,040",,"1,020",Y,,,
"287,541","1,029,229","19135413",2,"2,200",,"1,100",Y,,,
"295,077","1,152,878","59011683",1,"9,290",,"9,290",Y,,,
"296,821","1,212,985","19121829",1,"10,900",,"10,900",Y,,,
"305,825","1,478,151","19138399",1,"5,900",,"5,900",Y,,,
"306,903","1,514,136","19111302",1,"6,230",,"6,230",Y,,,
"307,461","1,538,551","59015665",1,"17,900",,"17,900",Y,,,
"308,062","1,555,045","19109281",1,"8,320",,"8,320",Y,,,
"308,006","1,553,648","19119935",1,"29,900",,"29,900",Y,,,
"308,309","1,542,383","19101786",1,"1,610",,"1,610",Y,,,
"308,404","1,565,377","39001982",1,"8,722",,"8,722",Y,,,
"308,507","1,569,226","19138747",1,"17,900",,"17,900",Y,,,
"317,401","1,649,151","19122687",1,"5,950",,"5,950",Y,,,
"317,901","1,653,917","19106697",1,"3,790",,"3,790",Y,,,
"324,001","1,696,198","19088103",1,"5,900",,"5,900",Y,,,
"322,685","1,689,658","19127604",1,"1,190",,"1,190",Y,,,
"317,243","1,648,260","19127596",1,"2,660",,"2,660",Y,,,
"339,601","1,827,539","19045895",1,"12,900",,"12,900",Y,,,
"336,141","1,793,675","19127609",1,"2,310",,"2,310",Y,,,
"412,201","2,152,103","25026905",1,"1,470",,"1,470",Y,,,
"412,443","2,143,329","59015710",1,"7,790",,"7,790",Y,,,
"412,402","2,152,582","19077062",1,"4,800",,"4,800",Y,,,
"321,161","1,677,697","59007646",1,"25,900",,"25,900",Y,,,
"327,681","1,595,655","19126023",1,"9,900",,"9,900",Y,,,
"320,561","1,672,915","19117405",1,"1,990",,"1,990",Y,,,
"241,233","356,470","19100904",1,"1,100",,"1,100",Y,,,
"322,081","1,685,450","19106682",1,"3,290",,"3,290",Y,,,
"241,566","206,462","19104917",1,"9,900",,"9,900",Y,,,
"322,242","1,686,909","19084943",1,"2,900",,"2,900",Y,,,
"327,061","1,718,007","19077303",1,"9,900",,"9,900",Y,,,
"241,845","180,262","19080285",1,"2,200",,"2,200",Y,,,
"327,083","1,718,058","19077303",1,"9,900",,"9,900",Y,,,
"344,943","1,879,702","19125087",1,"3,900",,"3,900",Y,,,
"329,341","1,733,477","19085622",1,"11,550",,"11,550",Y,,,
"330,584","1,743,631","19132963",1,"9,900",,"9,900",Y,,,
"242,595","380,185","19106900",1,"9,900",,"9,900",Y,,,
"330,602","1,743,655","19126936",1,"9,590",,"9,590",Y,,,
"331,001","1,746,858","19120270",1,"1,890",,"1,890",Y,,,
"344,941","1,879,685","19125087",1,"3,900",,"3,900",Y,,,
"344,961","1,879,733","19125087",1,"3,900",,"3,900",Y,,,
"346,061","1,891,355","19086637",1,"10,900",,"10,900",Y,,,
"346,101","1,891,853","19133576",1,"24,300",,"24,300",Y,,,
"346,381","1,895,673","59013807",1,"19,900",,"19,900",Y,,,
"346,962","1,899,957","19025940",1,"6,300",,"6,300",Y,,,
"352,521","898,730","19084432",1,"5,880",,"5,880",Y,,,
"249,661","480,333","19041860",1,"3,500",,"3,500",Y,,,
"347,181","1,902,508","59017396",1,"28,900",,"28,900",Y,,,
"250,201","413,120","59008642",1,"19,900",,"19,900",Y,,,
"250,110","76,906","19091917",1,"15,200",,"15,200",Y,,,
"347,201","1,902,559","19081402",1,"12,750",,"12,750",Y,,,
"347,282","1,903,382","19086636",1,"9,500",,"9,500",Y,,,
"347,324","1,903,850","19101666",1,"7,350",,"7,350",Y,,,
"347,361","1,900,687","25023325",1,990,,990,Y,,,
"251,021","505,995","59010266",1,"15,900",,"15,900",Y,,,
"347,401","1,904,482","19090052",1,"13,725",,"13,725",Y,,,
"347,882","1,908,280","19135002",1,"14,900",,"14,900",Y,,,
"253,144","541,127","19130142",1,"19,900",,"19,900",Y,,,
"347,481","1,905,151","19101789",1,"6,790",,"6,790",Y,,,
"253,465","540,791","19115473",1,"2,490",,"2,490",Y,,,
"349,342","1,923,357","19138399",1,"5,900",,"5,900",Y,,,
"347,842","1,506,349","19124826",1,990,,990,Y,,,
"348,184","1,911,381","59007903",1,"35,900",,"35,900",Y,,,
"348,185","1,719,430","19096188",1,"4,485",,"4,485",Y,,,
"348,202","1,719,430","19036592",1,"4,480",,"4,480",Y,,,
"348,301","1,896,372","19026316",1,"4,480",,"4,480",Y,,,
"348,341","1,912,543","19130285",1,"11,500",,"11,500",Y,,,
"348,761","1,918,693","19138399",1,"5,900",,"5,900",Y,,,
"348,841","1,919,013","59003430",1,"26,900",,"26,900",Y,,,
"255,803","573,159","19114657",3,"1,170",,390,Y,,,
"349,061","1,807,546","19112396",1,"2,380",,"2,380",Y,,,
"349,248","130,110","25026118",1,"1,090",,"1,090",Y,,,
"349,343","1,923,394","59007903",1,"35,900",,"35,900",Y,,,
"349,443","1,923,937","19101642",1,"6,580",,"6,580",Y,,,
"352,081","1,949,471","19111281",1,"5,600",,"5,600",Y,,,
"349,762","1,926,388","19044846",1,990,,990,Y,,,
"350,761","1,935,243","19125295",1,"7,900",,"7,900",Y,,,
"258,563","638,768","19111302",1,"6,230",,"6,230",Y,,,
"258,703","471,466","19124527",1,"1,490",,"1,490",Y,,,
"356,081","1,820,895","19136319",1,"8,900",,"8,900",Y,,,
"356,421","1,989,498","19110767",1,"5,600",,"5,600",Y,,,
"356,581","1,991,392","59003218",1,"25,900",,"25,900",Y,,,
"356,761","1,992,436","19116388",1,"6,700",,"6,700",Y,,,
"356,861","1,993,152","59011037",1,"20,800",,"20,800",Y,,,
"357,142","1,992,986","19095622",1,"17,400",,"17,400",Y,,,
"259,791","661,443","19114669",1,"2,590",,"2,590",Y,,,
"357,301","1,996,238","19083160",1,"19,950",,"19,950",Y,,,
"357,381","1,997,677","19101786",1,"1,610",,"1,610",Y,,,
"358,641","2,001,770","19124222",1,"12,600",,"12,600",Y,,,
"358,101","2,001,209","59015393",1,"22,900",,"22,900",Y,,,
"358,644","2,001,770","19124225",1,"4,500",,"4,500",Y,,,
"320,121","1,670,699","19036592",1,"4,480",,"4,480",Y,,,
"358,521","189,482","19085751",1,"7,100",,"7,100",Y,,,
"359,503","2,005,325","19077277",1,"4,080",,"4,080",Y,,,
"359,164","1,954,319","19139148",1,"19,900",,"19,900",Y,,,
"359,201","1,954,319","59017408",1,"25,900",,"25,900",Y,,,
"359,684","1,482,599","19113823",1,"6,300",,"6,300",Y,,,
"359,582","1,848,116","59003298",1,"9,150",,"9,150",Y,,,
"360,381","2,007,527","19071518",1,"1,680",,"1,680",Y,,,
"418,722","2,171,472","19114086",1,"21,900",,"21,900",Y,,,
"360,122","2,006,331","19044468",1,"2,925",,"2,925",Y,,,
"261,568","689,917","19122213",1,"12,900",,"12,900",Y,,,
"359,821","1,963,181","19063493",1,"5,250",,"5,250",Y,,,
"360,161","2,006,517","19086646",1,"17,900",,"17,900",Y,,,
"362,021","2,012,065","19111272",1,"4,830",,"4,830",Y,,,
"361,161","2,009,384","19086653",1,"2,990",,"2,990",Y,,,
"361,721","1,984,323","19071112",1,"11,900",,"11,900",Y,,,
"361,781","1,984,323","59008089",1,"31,300",,"31,300",Y,,,
"369,961","2,029,537","19126024",1,"5,900",,"5,900",Y,,,
"261,962","683,133","19047937",1,"2,590",,"2,590",Y,,,
"262,472","698,423","19119935",1,"29,900",,"29,900",Y,,,
"410,082","1,946,618","19077273",1,"3,380",,"3,380",Y,,,
"392,421","159,022","19133047",1,"4,700",,"4,700",Y,,,
"366,421","2,025,943","59010260",1,"16,900",,"16,900",Y,,,
"367,621","2,029,331","19121091",1,"2,590",,"2,590",Y,,,
"367,901","2,030,605","19084943",1,"2,900",,"2,900",Y,,,
"263,293","704,018","19067789",1,"1,400",,"1,400",Y,,,
"368,043","1,548,150","19133917",1,"12,300",,"12,300",Y,,,
"384,701","2,045,160","19113240",1,"15,900",,"15,900",Y,,,
"370,161","1,894,123","25024970",1,990,,990,Y,,,
"371,821","2,041,624","25027766",1,390,,390,Y,,,
"372,381","2,043,040","19042791",1,"21,450",,"21,450",Y,,,
"374,541","2,047,685","59015387",1,"20,900",,"20,900",Y,,,
"384,223","2,073,600","25027763",1,490,,490,Y,,,
"384,301","1,818,103","59007249",1,"31,500",,"31,500",Y,,,
"265,401","722,147","25027620",1,950,,950,Y,,,
"384,881","2,075,287","19114085",1,"19,900",,"19,900",Y,,,
"385,061","2,076,704","19131947",1,"9,900",,"9,900",Y,,,
"385,161","2,077,336","19112773",1,"9,900",,"9,900",Y,,,
"385,741","2,079,326","25027043",1,350,,350,Y,,,
"386,182","2,081,250","19121814",1,"19,900",,"19,900",Y,,,
"389,181","2,091,087","19071520",1,"1,750",,"1,750",Y,,,
"396,021","2,112,552","59007548",1,"26,900",,"26,900",Y,,,
"410,084","2,090,467","19131948",1,"9,900",,"9,900",Y,,,
"268,516","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"396,342","2,113,225","39000421",1,"8,900",,"8,900",Y,,,
"396,061","2,112,552","59001236",1,"36,900",,"36,900",Y,,,
"268,515","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"268,517","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"268,518","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"397,221","2,114,829","19110744",1,"7,630",,"7,630",Y,,,
"398,801","2,119,910","59008612",1,"26,900",,"26,900",Y,,,
"397,761","1,766,682","19096161",1,"6,960",,"6,960",Y,,,
"397,321","1,615,969","19101783",1,"10,290",,"10,290",Y,,,
"397,521","2,115,567","39000421",1,"8,900",,"8,900",Y,,,
"271,752","781,613","19077247",1,"19,900",,"19,900",Y,,,
"398,042","2,110,874","19067399",1,"2,590",,"2,590",Y,,,
"398,983","1,993,051","59008515",1,"20,900",,"20,900",Y,,,
"398,841","2,119,886","19115407",1,"5,390",,"5,390",Y,,,
"399,021","2,119,886","19140146",1,"9,900",,"9,900",Y,,,
"272,548","802,050","19126173",1,"14,175",,"14,175",Y,,,
"399,362","2,121,224","19133712",1,"16,900",,"16,900",Y,,,
"399,761","1,843,357","19090822",1,"6,930",,"6,930",Y,,,
"399,561","1,994,418","19086638",1,"11,900",,"11,900",Y,,,
"418,901","2,172,598","19076883",1,"8,990",,"8,990",Y,,,
"402,262","21,539","19109648",1,"8,340",,"8,340",Y,,,
"412,922","2,153,803","39001981",1,"9,900",,"9,900",Y,,,
"421,781","2,179,674","39003826",1,"16,900",,"16,900",Y,,,
"273,043","812,645","19047189",1,"19,950",,"19,950",Y,,,
"413,681","1,753,359","59007623",1,"35,900",,"35,900",Y,,,
"413,761","2,090,584","19120280",1,"5,600",,"5,600",Y,,,
"415,762","2,163,877","59013582",1,"51,500",,"51,500",Y,,,
"416,241","2,165,316","59014351",1,"28,900",,"28,900",Y,,,
"416,543","2,151,211","19127614",1,"2,660",,"2,660",Y,,,
"416,521","2,031,371","19127613",1,"2,310",,"2,310",Y,,,
"418,401","2,137,585","19091979",1,"5,600",,"5,600",Y,,,
"273,241","818,383","59002870",1,"27,800",,"27,800",Y,,,
"416,546","1,701,744","39003977",1,"1,999",,"1,999",Y,,,
"416,961","2,167,164","59007653",1,"31,200",,"31,200",Y,,,
"418,802","2,172,269","19077277",1,"4,080",,"4,080",Y,,,
"274,741","312,987","19044407",1,"3,200",,"3,200",Y,,,
"419,941","2,176,111","19106697",2,"7,580",,"3,790",Y,,,
"420,125","2,176,785","19045731",2,"5,320",,"2,660",Y,,,
"420,421","2,039,508","25028690",1,"1,590",,"1,590",Y,,,
"275,906","854,293","19134645",1,"61,800",,"61,800",Y,,,
"276,182","858,228","19111578",1,"9,900",,"9,900",Y,,,
"421,561","2,178,406","19141051",1,"8,900",,"8,900",Y,,,
"276,174","858,370","19090823",1,"5,460",,"5,460",Y,,,
"276,233","858,228","59011335",1,"18,900",,"18,900",Y,,,
"421,801","2,181,324","19125769",1,"3,090",,"3,090",Y,,,
"422,141","1,735,843","19093310",1,"7,090",,"7,090",Y,,,
"422,161","2,181,546","19077247",1,"19,900",,"19,900",Y,,,
"276,862","874,324","19131948",1,"9,900",,"9,900",Y,,,
"426,961","2,192,283","19117035",1,"18,900",,"18,900",Y,,,
"425,161","2,089,462","19096189",1,"4,485",,"4,485",Y,,,
"276,871","676,546","19130480",1,"3,900",,"3,900",Y,,,
"276,881","874,324","19090401",1,"4,550",,"4,550",Y,,,
"276,883","874,324","19101643",1,"5,600",,"5,600",Y,,,
"276,885","874,324","19125601",1,"9,900",,"9,900",Y,,,
"276,886","874,324","19118741",1,"12,960",,"12,960",Y,,,
"425,481","2,163,203","19083247",2,"15,000",,"7,500",N,,,
"424,142","2,189,230","19120282",2,"13,300",,"6,650",Y,,,
"425,442","2,193,305","19100904",1,"1,100",,"1,100",Y,,,
"426,261","1,580,067","19109649",1,"8,320",,"8,320",Y,,,
"425,862","2,149,722","19027099",2,"1,950",,975,Y,,,
"426,981","1,632,055","19041866",1,"3,690",,"3,690",Y,,,
"426,941","2,170,869","19106901",1,"7,900",,"7,900",Y,,,
"427,161","2,199,607","59002417",1,"22,700",,"22,700",Y,,,
"427,461","2,184,052","19126022",1,"6,900",,"6,900",Y,,,
"427,541","2,200,546","25026992",1,360,,360,Y,,,
"280,544","927,244","19131950",1,"19,900",,"19,900",N,,,
"283,184","808,198","59011645",1,"11,500",,"11,500",Y,,,
"330,101","1,740,131","19090399",1,"1,750",,"1,750",Y,,,
"330,305","1,741,628","19086678",1,"19,950",,"19,950",Y,,,
"334,141","1,775,573","19106697",1,"3,790",,"3,790",Y,,,
"328,086","1,723,855","19111302",1,"6,230",,"6,230",Y,,,
"329,261","1,732,670","19081951",1,"19,900",,"19,900",Y,,,
"355,622","1,981,005","19100903",1,"1,020",,"1,020",Y,,,
"372,302","2,037,668","19086680",1,"3,990",,"3,990",Y,,,
"372,341","1,936,878","59003302",1,"7,250",,"7,250",Y,,,
"372,821","2,044,290","19091929",1,"12,800",,"12,800",Y,,,
"311,881","1,603,345","19127615",1,"3,150",,"3,150",Y,,,
"316,262","1,633,106","19120721",1,"7,900",,"7,900",Y,,,
"316,282","1,643,158","39003768",1,"1,460",,"1,460",Y,,,
"316,523","1,644,471","19113825",1,"3,150",,"3,150",Y,,,
"326,161","1,712,486","19096189",1,"4,485",,"4,485",Y,,,
"317,822","1,653,386","19031477",1,"6,715",,"6,715",Y,,,
"319,602","1,665,732","19076884",1,"5,530",,"5,530",Y,,,
"325,942","1,711,145","39003770",1,"1,460",,"1,460",Y,,,
"250,103","76,906","59014712",1,"50,400",,"50,400",Y,,,
"332,302","1,757,633","59013807",1,"19,900",,"19,900",Y,,,
"250,210","494,270","19068745",1,"8,100",,"8,100",Y,,,
"326,283","1,713,369","19100902",1,"1,100",,"1,100",Y,,,
"326,285","1,713,369","19100902",1,"1,100",,"1,100",Y,,,
"340,081","1,832,800","19044846",1,990,,990,Y,,,
"326,361","1,713,428","19122686",1,"5,250",,"5,250",Y,,,
"341,202","1,840,189","19100902",1,"1,100",,"1,100",Y,,,
"257,642","90,344","19059709",4,"14,800",,"3,700",Y,,,
"362,342","2,013,062","19111064",1,"19,900",,"19,900",Y,,,
"349,221","1,921,367","25026277",1,450,,450,Y,,,
"345,843","1,886,226","19131951",1,"2,990",,"2,990",Y,,,
"346,861","1,898,867","19067797",1,"5,950",,"5,950",Y,,,
"350,022","1,930,776","59015391",1,"23,900",,"23,900",Y,,,
"350,221","1,931,888","19076887",1,"1,610",,"1,610",Y,,,
"352,721","1,955,201","19120583",1,"62,900",,"62,900",Y,,,
"356,065","1,985,874","19135413",1,"1,100",,"1,100",Y,,,
"378,621","2,059,407","19140715",1,"8,900",,"8,900",Y,,,
"356,181","1,986,868","19090822",1,"6,930",,"6,930",Y,,,
"425,301","1,956,940","19047099",1,"4,050",,"4,050",Y,,,
"363,241","2,015,382","59015709",1,"6,250",,"6,250",Y,,,
"367,981","2,028,464","19077277",1,"4,080",,"4,080",Y,,,
"368,001","1,548,150","19140711",1,"14,900",,"14,900",Y,,,
"369,561","2,035,560","19085615",1,"1,750",,"1,750",Y,,,
"379,682","1,991,100","19128091",1,"5,900",,"5,900",Y,,,
"386,821","2,083,944","19090819",2,"3,500",,"1,750",N,,,
"379,723","2,056,128","19076890",1,"3,500",,"3,500",Y,,,
"381,801","2,065,713","19114671",1,"4,290",,"4,290",Y,,,
"386,841","2,083,942","19127247",1,"8,900",,"8,900",Y,,,
"275,302","838,082","19132557",1,"68,900",,"68,900",Y,,,
"267,461","758,885","19047937",1,"2,590",,"2,590",Y,,,
"379,921","1,723,445","19101655",1,"2,690",,"2,690",Y,,,
"380,501","2,062,684","59011680",1,"6,590",,"6,590",Y,,,
"273,044","812,645","19088785",1,"12,950",,"12,950",Y,,,
"274,163","802,050","59011565",1,"26,900",,"26,900",Y,,,
"385,162","1,888,143","19045572",1,"24,500",,"24,500",Y,,,
"388,601","2,082,118","19089131",1,"17,500",,"17,500",Y,,,
"286,011","3,546","19116974",1,"39,900",,"39,900",Y,,,
"275,762","850,142","59017203",1,"18,900",,"18,900",Y,,,
"392,422","159,022","19122945",1,"11,900",,"11,900",Y,,,
"389,381","2,093,284","19096174",1,"6,175",,"6,175",Y,,,
"389,841","2,093,888","59006946",1,"5,900",,"5,900",Y,,,
"401,043","2,124,779","19113823",1,"6,300",,"6,300",Y,,,
"408,323","2,049,106","59008485",1,"19,900",,"19,900",Y,,,
"408,181","2,010,135","59010260",1,"16,900",,"16,900",Y,,,
"408,261","2,144,821","19122693",1,"29,900",,"29,900",Y,,,
"424,281","2,189,505","19086645",1,"13,500",,"13,500",Y,,,
"421,201","2,179,674","39001048",1,"9,900",,"9,900",Y,,,
"424,422","866,282","59017524",1,"18,900",,"18,900",Y,,,
"427,021","2,199,233","19122210",2,"16,800",,"8,400",Y,,,
"281,546","838,082","19101668",2,"11,200",,"5,600",Y,,,
"286,389","1,009,110","19106661",1,"4,200",,"4,200",Y,,,
"281,901","941,299","19115407",1,"5,390",,"5,390",Y,,,
"284,564","974,117","19125293",1,"19,900",,"19,900",Y,,,
"285,031","971,135","19122215",1,"18,900",,"18,900",Y,,,
"293,499","1,051,762","19127620",1,"11,200",,"11,200",Y,,,
"291,901","1,070,585","39001048",1,"9,702",,"9,702",Y,,,
"293,643","1,098,465","19094372",1,"23,300",,"23,300",Y,,,
"294,329","874,324","19125386",1,"27,900",,"27,900",Y,,,
"296,186","1,194,126","59011684",1,"11,900",,"11,900",Y,,,
"295,513","1,169,805","59014576",1,"92,500",,"92,500",Y,,,
"302,862","109,863","59014267",1,"57,500",,"57,500",Y,,,
"306,106","1,493,316","19090655",1,"2,090",,"2,090",Y,,,
"306,126","1,493,760","19072320",1,"38,900",,"38,900",Y,,,
"306,217","148,868","39001049",1,"8,722",,"8,722",Y,,,
"306,282","1,499,357","19096167",1,"7,920",,"7,920",Y,,,
"306,727","411,018","19090399",1,"1,750",,"1,750",Y,,,
"306,741","411,018","39002422",1,"8,900",,"8,900",Y,,,
"307,501","192,482","19068838",1,"5,390",,"5,390",Y,,,
"307,607","1,542,281","39000421",1,"8,722",,"8,722",Y,,,
"307,201","1,528,129","19127561",1,"3,080",,"3,080",Y,,,
"308,042","1,554,748","19111299",1,"3,010",,"3,010",Y,,,
"307,763","1,546,455","19135719",1,"16,800",,"16,800",Y,,,
"307,768","1,545,510","59015390",1,"23,900",,"23,900",Y,,,
"308,190","1,560,583","19114562",1,"26,900",,"26,900",Y,,,
"308,362","1,564,491","59007249",1,"31,500",,"31,500",Y,,,
"308,363","1,564,491","59007249",1,"31,500",,"31,500",Y,,,
"309,981","1,584,761","19120719",1,"9,900",,"9,900",Y,,,
"310,601","1,591,488","19115082",1,"7,900",,"7,900",Y,,,
"310,881","1,594,623","19086636",1,"9,500",,"9,500",Y,,,
"311,201","1,596,234","19096339",1,"5,900",,"5,900",Y,,,
"311,381","1,597,708","19133712",1,"16,900",,"16,900",Y,,,
"311,841","1,603,034","19097434",1,"17,600",,"17,600",Y,,,
"294,705","125,342","19113823",1,"6,300",,"6,300",Y,,,
"323,541","1,693,928","19111280",1,"5,600",,"5,600",Y,,,
"323,561","1,691,381","19101783",1,"10,290",,"10,290",Y,,,
"323,441","1,693,696","19135477",1,"8,245",,"8,245",Y,,,
"323,803","1,695,515","19044829",1,"6,900",,"6,900",Y,,,
"323,501","1,615,810","59011635",1,"6,750",,"6,750",Y,,,
"327,162","1,718,377","59007940",1,"9,400",,"9,400",Y,,,
"327,683","1,721,574","19124185",1,"10,900",,"10,900",Y,,,
"333,641","1,767,792","59011861",1,"59,500",,"59,500",Y,,,
"340,461","1,835,430","19101766",1,"16,900",,"16,900",Y,,,
"340,541","1,836,030","59004863",1,"33,900",,"33,900",Y,,,
"341,082","1,839,308","19126024",1,"5,900",,"5,900",Y,,,
"327,682","1,721,720","19088646",1,"22,900",,"22,900",Y,,,
"320,001","1,670,155","59015680",1,"21,900",,"21,900",Y,,,
"243,627","399,560","19120271",1,"1,890",,"1,890",Y,,,
"324,403","1,698,964","19119940",1,"7,900",,"7,900",Y,,,
"324,521","1,699,975","19070055",1,"10,080",,"10,080",Y,,,
"328,141","1,724,071","19138521",1,"14,900",,"14,900",Y,,,
"328,181","1,723,572","19109485",1,"4,200",,"4,200",Y,,,
"335,141","1,785,660","19108463",1,"4,400",,"4,400",Y,,,
"329,101","1,730,795","19113823",1,"6,300",,"6,300",Y,,,
"331,242","1,749,481","19088116",1,"14,700",,"14,700",Y,,,
"247,061","428,088","59013067",1,"5,190",,"5,190",Y,,,
"348,523","1,896,372","19025941",1,"1,495",,"1,495",Y,,,
"348,204","1,911,259","19115083",1,"4,900",,"4,900",Y,,,
"348,522","1,896,372","19029532",1,"7,085",,"7,085",Y,,,
"248,407","329,112","19121814",1,"19,900",,"19,900",Y,,,
"349,242","1,921,554","25026121",1,"1,150",,"1,150",Y,,,
"349,245","1,921,557","25026119",1,600,,600,Y,,,
"350,701","1,934,793","59015392",1,"22,900",,"22,900",Y,,,
"362,103","1,619,635","19076886",1,"1,540",,"1,540",Y,,,
"352,361","1,953,081","19133712",1,"16,900",,"16,900",Y,,,
"361,762","1,984,323","19076949",1,"3,600",,"3,600",Y,,,
"362,721","2,014,124","19106697",1,"3,790",,"3,790",Y,,,
"252,377","528,246","19112395",1,"1,680",,"1,680",Y,,,
"365,241","1,785,331","19046610",1,"1,680",,"1,680",Y,,,
"362,421","2,007,382","59015393",1,"22,900",,"22,900",Y,,,
"362,521","2,013,502","19112773",1,"9,900",,"9,900",Y,,,
"364,923","2,021,385","39000456",1,"10,910",,"10,910",Y,,,
"365,101","2,020,870","19112271",1,"5,600",,"5,600",Y,,,
"253,501","202,542","19077084",2,"24,570",,"12,285",Y,,,
"257,743","207,442","19096176",1,"8,340",,"8,340",Y,,,
"266,885","148,904","19130212",1,"9,900",,"9,900",Y,,,
"270,661","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"271,242","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,662","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,663","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,664","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,665","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,666","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,667","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,668","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,669","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,670","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,671","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,672","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,673","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,674","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,675","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,676","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,677","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,678","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,679","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,680","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,681","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,682","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,683","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,684","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,685","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,686","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,687","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,688","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,689","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,690","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,691","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
"270,692","703,883","19121812",1,"21,900",,"21,900",Y,P171200001,,
