"ITEM_ID","IDEABOOK_ID","MATNR","INSPIRATION_ID","IMAGE_ID","ITEM_TYPE","PHOTO_ID"
"61,647","125,123","19121729",,,MDM_CYBER,
"61,650","125,123","19115374",,,MDM_CYBER,
"61,691","125,263","19127619",,,MDM_CYBER,
"61,726","125,341",,"4,461",,INSPIRATION,
"61,729","125,345",,,,PHOTO,"3,021"
"61,730","125,345",,,,PHOTO,"2,962"
"61,768","125,460","19084466",,,MDM_CYBER,
"61,825","125,684","19042632",,,MDM_CYBER,
"61,828","125,684","19122909",,,MDM_CYBER,
"61,831","125,684","59013229",,,MDM_CYBER,
"61,833","125,684","19042631",,,MDM_CYBER,
"61,837","125,684","59013024",,,MDM_CYBER,
"61,838","125,684","59013025",,,MDM_CYBER,
"61,844","54,093","19077274",,,MDM_CYBER,
"61,845","54,093","19077276",,,MDM_CYBER,
"61,846","54,093","19036592",,,MDM_CYBER,
"61,847","54,093","19090403",,,MDM_CYBER,
"61,863","125,860","19086645",,,MDM_CYBER,
"61,927","126,062","19086645",,,MDM_CYBER,
"61,944","124,980","19109928",,,MDM_CYBER,
"62,044","126,263","19023893",,,MDM_CYBER,
"62,122","126,582","19110326",,,MDM_CYBER,
"62,307","127,164","19115998",,,MDM_CYBER,
"62,310","127,164","19012992",,,MDM_CYBER,
"62,353","127,301","59004042",,,MDM_CYBER,
"62,427","127,401","19115414",,,MDM_CYBER,
"62,429","127,042","19077275",,,MDM_CYBER,
"62,432","127,421","19086676",,,MDM_CYBER,
"62,442","127,441","19086654",,,MDM_CYBER,
"62,742","128,040","59011349",,,MDM_CYBER,
"62,755","128,040","59001235",,,MDM_CYBER,
"62,764","128,040","59011952",,,MDM_CYBER,
"62,773","128,040","59007622",,,MDM_CYBER,
"62,774","128,040","59007890",,,MDM_CYBER,
"62,783","128,040","59011575",,,MDM_CYBER,
"62,784","128,040","59007371",,,MDM_CYBER,
"62,796","128,040","59011565",,,MDM_CYBER,
"62,797","128,040","59008617",,,MDM_CYBER,
"62,799","128,062","19051004",,,MDM_CYBER,
"62,802","128,062","19118739",,,MDM_CYBER,
"62,862","128,300","59008492",,,MDM_CYBER,
"62,864","128,301","19115083",,,MDM_CYBER,
"62,866","128,301","59003597",,,MDM_CYBER,
"62,883","128,306","19055572",,,MDM_CYBER,
"62,884","128,307",,,,PHOTO,"3,082"
"62,887","128,306","19071497",,,MDM_CYBER,
"62,892","128,310","19042358",,,MDM_CYBER,
"62,942","128,421","59014154",,,MDM_CYBER,
"62,962","128,421","59013305",,,MDM_CYBER,
"63,002","128,421","19076888",,,MDM_CYBER,
"63,173","128,674","19116974",,,MDM_CYBER,
"63,183","128,684","19077081",,,MDM_CYBER,
"63,202","128,762",,"5,081",,INSPIRATION,
"63,205","128,782","19116513",,,MDM_CYBER,
"63,206","128,782","19111931",,,MDM_CYBER,
"63,220","128,786","59011296",,,MDM_CYBER,
"63,225","128,786","59009092",,,MDM_CYBER,
"63,322","129,063",,"5,081",,INSPIRATION,
"63,407","129,207",,,,PHOTO,"3,324"
"63,503","129,482","19085510",,,MDM_CYBER,
"63,664","129,801","19096339",,,MDM_CYBER,
"63,666","129,801","59009438",,,MDM_CYBER,
"63,844","129,168","59011540",,,MDM_CYBER,
"63,674","129,801","19042793",,,MDM_CYBER,
"63,683","129,880","19123187",,,MDM_CYBER,
"63,885","130,460","59008375",,,MDM_CYBER,
"63,905","130,500","19086636",,,MDM_CYBER,
"64,462","130,980","19044742",,,MDM_CYBER,
"64,522","131,080","59008251",,,MDM_CYBER,
"64,923","131,683","19126325",,,MDM_CYBER,
"64,845","131,562","59000334",,,MDM_CYBER,
"64,202","129,168","25027037",,,MDM_CYBER,
"64,205","129,168","25025856",,,MDM_CYBER,
"64,206","129,168","19112238",,,MDM_CYBER,
"64,383","130,980","59009103",,,MDM_CYBER,
"64,847","131,563","19086646",,,MDM_CYBER,
"64,602","131,260","59012114",,,MDM_CYBER,
"64,625","131,280","19088808",,,MDM_CYBER,
"64,807","131,482","19085404",,,MDM_CYBER,
"64,849","131,563","19077688",,,MDM_CYBER,
"65,616","132,943","59003391",,,MDM_CYBER,
"64,922","131,683","19126326",,,MDM_CYBER,
"64,970","131,340","19047436",,,MDM_CYBER,
"64,976","131,340","19037392",,,MDM_CYBER,
"65,002","128,308",,,,PHOTO,"2,964"
"65,003","131,822","59012414",,,MDM_CYBER,
"65,005","131,822","59011930",,,MDM_CYBER,
"65,022","131,860","19124189",,,MDM_CYBER,
"65,024","131,861","59011517",,,MDM_CYBER,
"65,029","131,861","59011518",,,MDM_CYBER,
"65,034","131,864","19124527",,,MDM_CYBER,
"65,046","131,861","59009924",,,MDM_CYBER,
"65,063","123,104","19096188",,,MDM_CYBER,
"65,103","132,029","19117415",,,MDM_CYBER,
"65,104","115,481","19120292",,,MDM_CYBER,
"65,109","66,280","19111297",,,MDM_CYBER,
"65,139","132,080","59012029",,,MDM_CYBER,
"65,197","132,245","19114662",,,MDM_CYBER,
"65,207","132,244","19015027",,,MDM_CYBER,
"65,224","132,282","59004455",,,MDM_CYBER,
"65,227","132,282","59001261",,,MDM_CYBER,
"65,242","132,321",,123,,INSPIRATION,
"65,283","118,042","59013584",,,MDM_CYBER,
"65,302","132,480","19124958",,,MDM_CYBER,
"65,363","131,280","19091595",,,MDM_CYBER,
"65,373","118,042","25027043",,,MDM_CYBER,
"65,374","118,042","25025162",,,MDM_CYBER,
"65,376","132,560","19097335",,,MDM_CYBER,
"65,377","118,042","19112262",,,MDM_CYBER,
"65,523","132,871","19096157",,,MDM_CYBER,
"65,424","132,480","19126725",,,MDM_CYBER,
"65,462","132,746","19070239",,,MDM_CYBER,
"65,612","132,951","19093902",,,MDM_CYBER,
"65,613","132,951","19117037",,,MDM_CYBER,
"65,626","96,601","19071518",,,MDM_CYBER,
"65,643","132,966",,"5,141",,INSPIRATION,
"65,645","132,973","19113819",,,MDM_CYBER,
"65,682","132,782","19090401",,,MDM_CYBER,
"65,743","133,051",,,,PHOTO,"3,324"
"65,765","108,323","59013836",,,MDM_CYBER,
"65,767","108,323","59013338",,,MDM_CYBER,
"65,772","108,323","59012407",,,MDM_CYBER,
"65,779","70,862","19090849",,,MDM_CYBER,
"65,850","133,191","19117034",,,MDM_CYBER,
"65,905","133,290","59007667",,,MDM_CYBER,
"65,906","133,291","19117037",,,MDM_CYBER,
"65,908","11,748","59012407",,,MDM_CYBER,
"66,063","133,654","19023000",,,MDM_CYBER,
"66,064","133,654","19063493",,,MDM_CYBER,
"66,069","133,661","59014281",,,MDM_CYBER,
"66,073","133,680","59009051",,,MDM_CYBER,
"66,104","133,787","59003088",,,MDM_CYBER,
"66,105","133,787","59003892",,,MDM_CYBER,
"66,666","134,523","59013837",,,MDM_CYBER,
"66,264","134,041","59011862",,,MDM_CYBER,
"66,682","106,027","59001276",,,MDM_CYBER,
"66,142","133,881",,"5,141",,INSPIRATION,
"66,243","133,984","19067485",,,MDM_CYBER,
"66,306","116,300","19090822",,,MDM_CYBER,
"66,284","134,064","19124184",,,MDM_CYBER,
"66,286","134,064","19042637",,,MDM_CYBER,
"66,287","134,064","19015920",,,MDM_CYBER,
"66,289","134,041","25026869",,,MDM_CYBER,
"66,291","134,064","25026289",,,MDM_CYBER,
"66,292","134,064","25016187",,,MDM_CYBER,
"66,293","134,064","25027041",,,MDM_CYBER,
"66,295","134,064","19088783",,,MDM_CYBER,
"66,325","127,943","39000530",,,MDM_CYBER,
"66,330","132,782","19124535",,,MDM_CYBER,
"66,462","134,241","19084943",,,MDM_CYBER,
"66,605","133,290","19077060",,,MDM_CYBER,
"66,672","134,524","59007667",,,MDM_CYBER,
"60,345","121,861","19042358",,,MDM_CYBER,
"60,454","54,093","59000402",,,MDM_CYBER,
"60,562","118,906","19122693",,,MDM_CYBER,
"60,622","121,773","19109485",,,MDM_CYBER,
"60,644","122,576","19096186",,,MDM_CYBER,
"60,663","122,602",,"5,061",,INSPIRATION,
"60,862","111,103","19077766",,,MDM_CYBER,
"60,807","123,104","59007256",,,MDM_CYBER,
"60,810","114,824","59008397",,,MDM_CYBER,
"60,882","123,247","59008853",,,MDM_CYBER,
"60,923","123,303","39002043",,,MDM_CYBER,
"60,943","123,303","59013681",,,MDM_CYBER,
"60,984","123,421","19096189",,,MDM_CYBER,
"61,025","123,480","19119962",,,MDM_CYBER,
"60,987","123,422","19100900",,,MDM_CYBER,
"60,989","123,421","19090401",,,MDM_CYBER,
"61,002","123,480","19120619",,,MDM_CYBER,
"61,459","124,731",,121,,INSPIRATION,
"61,184","123,883","19088986",,,MDM_CYBER,
"61,186","123,885","39000422",,,MDM_CYBER,
"61,323","124,165","19047100",,,MDM_CYBER,
"61,402","58,663","19086651",,,MDM_CYBER,
"61,458","124,701",,"5,002",,INSPIRATION,
"61,460","124,732",,101,,INSPIRATION,
"61,461","124,733",,123,,INSPIRATION,
"61,482","119,965","59011349",,,MDM_CYBER,
"61,522","124,801","19127607",,,MDM_CYBER,
"61,582","124,980","19086636",,,MDM_CYBER,
"61,602","124,165","59011012",,,MDM_CYBER,
"61,728","125,345",,,,PHOTO,"3,347"
"61,832","125,684","19109096",,,MDM_CYBER,
"61,848","54,093","19077425",,,MDM_CYBER,
"61,924","126,062","19086638",,,MDM_CYBER,
"61,928","126,062","19086642",,,MDM_CYBER,
"61,929","126,062","19086650",,,MDM_CYBER,
"61,932","126,062","19086644",,,MDM_CYBER,
"61,934","126,062","59011651",,,MDM_CYBER,
"62,202","126,762","19047932",,,MDM_CYBER,
"62,265","127,042","59002870",,,MDM_CYBER,
"62,282","127,042","19051534",,,MDM_CYBER,
"62,309","127,164","19113458",,,MDM_CYBER,
"62,344","127,280","19097672",,,MDM_CYBER,
"62,424","127,401","19063493",,,MDM_CYBER,
"62,347","127,280","19096169",,,MDM_CYBER,
"62,354","127,301","59014040",,,MDM_CYBER,
"62,430","127,042","19077273",,,MDM_CYBER,
"62,426","127,401","19063797",,,MDM_CYBER,
"62,447","127,441","19111282",,,MDM_CYBER,
"62,524","127,161","19115998",,,MDM_CYBER,
"62,542","127,821","25024969",,,MDM_CYBER,
"62,562","127,824","19025941",,,MDM_CYBER,
"62,584","127,841","19114353",,,MDM_CYBER,
"62,588","127,841","19086638",,,MDM_CYBER,
"62,591","127,841","19077689",,,MDM_CYBER,
"62,703","127,943","19067797",,,MDM_CYBER,
"62,596","127,841","19086669",,,MDM_CYBER,
"62,598","127,844","19087088",,,MDM_CYBER,
"62,645","127,844","19097469",,,MDM_CYBER,
"62,610","127,841","19091930",,,MDM_CYBER,
"62,612","127,862","19072320",,,MDM_CYBER,
"62,613","127,862","19121391",,,MDM_CYBER,
"62,617","127,841","19088116",,,MDM_CYBER,
"62,618","127,841","19077058",,,MDM_CYBER,
"62,620","127,841","19077048",,,MDM_CYBER,
"62,622","127,841","19115808",,,MDM_CYBER,
"62,702","127,943","19096189",,,MDM_CYBER,
"62,704","127,943","19077425",,,MDM_CYBER,
"62,743","128,040","59001172",,,MDM_CYBER,
"62,750","128,040","59010976",,,MDM_CYBER,
"62,770","128,040","59008284",,,MDM_CYBER,
"62,771","128,040","59007903",,,MDM_CYBER,
"62,778","128,040","59014081",,,MDM_CYBER,
"62,779","128,040","59013119",,,MDM_CYBER,
"62,781","128,040","59008449",,,MDM_CYBER,
"62,788","128,040","59008399",,,MDM_CYBER,
"62,794","128,040","59007675",,,MDM_CYBER,
"62,801","128,062","19051005",,,MDM_CYBER,
"62,804","128,064","19084919",,,MDM_CYBER,
"62,822","127,841","19086639",,,MDM_CYBER,
"62,885","128,306","59011518",,,MDM_CYBER,
"62,893","128,310","19091929",,,MDM_CYBER,
"62,902","118,403","19101638",,,MDM_CYBER,
"62,922","128,381","19031309",,,MDM_CYBER,
"62,923","128,381","19009245",,,MDM_CYBER,
"63,104","128,603","19077104",,,MDM_CYBER,
"63,142","128,668",,"4,781",,INSPIRATION,
"63,167","128,668","19111085",,,MDM_CYBER,
"63,174","128,674","19086676",,,MDM_CYBER,
"63,211","128,782","19111932",,,MDM_CYBER,
"63,213","128,782","19057582",,,MDM_CYBER,
"63,217","128,782","19060130",,,MDM_CYBER,
"63,221","128,786","59000155",,,MDM_CYBER,
"63,303","129,027","19124229",,,MDM_CYBER,
"63,304","129,027","19124225",,,MDM_CYBER,
"63,324","129,064",,"5,105",,INSPIRATION,
"63,342","128,310","19114663",,,MDM_CYBER,
"63,345","129,088","19089132",,,MDM_CYBER,
"63,362","129,164","19117427",,,MDM_CYBER,
"63,945","127,042","19051522",,,MDM_CYBER,
"63,385","121,509",,"4,581",,INSPIRATION,
"63,868","130,383","59001261",,,MDM_CYBER,
"63,462","129,382","59009104",,,MDM_CYBER,
"63,463","128,040","19100631",,,MDM_CYBER,
"63,464","128,040","19120689",,,MDM_CYBER,
"63,465","128,040","19112924",,,MDM_CYBER,
"63,482","129,402","59014154",,,MDM_CYBER,
"63,563","129,624","19086667",,,MDM_CYBER,
"63,565","129,624","19086654",,,MDM_CYBER,
"63,566","129,624","19109909",,,MDM_CYBER,
"63,883","130,460","59006946",,,MDM_CYBER,
"64,222","129,168","19120726",,,MDM_CYBER,
"64,225","129,168","59010686",,,MDM_CYBER,
"64,443","130,980","59009088",,,MDM_CYBER,
"64,382","130,980","59009102",,,MDM_CYBER,
"64,603","131,080","59008398",,,MDM_CYBER,
"65,230","132,282","59001180",,,MDM_CYBER,
"64,626","131,280","19109653",,,MDM_CYBER,
"64,884","121,141","19041446",,,MDM_CYBER,
"64,782","131,462","19087087",,,MDM_CYBER,
"64,882","131,642",,"5,181",,INSPIRATION,
"64,885","121,141","19054428",,,MDM_CYBER,
"64,963","121,141","59009702",,,MDM_CYBER,
"65,028","131,861","59011514",,,MDM_CYBER,
"65,066","123,104","19060298",,,MDM_CYBER,
"65,082","131,340","19070069",,,MDM_CYBER,
"65,129","132,080","59010213",,,MDM_CYBER,
"65,131","132,080","59010217",,,MDM_CYBER,
"65,137","115,481","19097935",,,MDM_CYBER,
"65,183","132,222","59008069",,,MDM_CYBER,
"65,228","132,282","59004508",,,MDM_CYBER,
"65,264","131,280","19116896",,,MDM_CYBER,
"65,365","132,560","19050580",,,MDM_CYBER,
"65,369","132,560","19115302",,,MDM_CYBER,
"65,429","132,480","19112347",,,MDM_CYBER,
"65,463","132,746","19093919",,,MDM_CYBER,
"65,465","132,746","19101772",,,MDM_CYBER,
"65,602","132,943","59011009",,,MDM_CYBER,
"65,603","132,943","59011025",,,MDM_CYBER,
"65,607","132,943","59001719",,,MDM_CYBER,
"65,610","132,943","59004654",,,MDM_CYBER,
"65,617","132,943","59014050",,,MDM_CYBER,
"65,766","108,323","59013832",,,MDM_CYBER,
"65,782","70,862","19114408",,,MDM_CYBER,
"65,825","133,124","59012259",,,MDM_CYBER,
"65,827","133,123","59012259",,,MDM_CYBER,
"65,843","133,191","19123095",,,MDM_CYBER,
"65,847","133,191","19108354",,,MDM_CYBER,
"65,852","133,191","19128808",,,MDM_CYBER,
"65,862","133,122","59012676",,,MDM_CYBER,
"65,904","133,290","59010230",,,MDM_CYBER,
"65,909","46,180","59013656",,,MDM_CYBER,
"66,007","133,467","25027039",,,MDM_CYBER,
"66,074","133,682","59013269",,,MDM_CYBER,
"66,077","34,602","19112402",,,MDM_CYBER,
"66,103","133,787","59014281",,,MDM_CYBER,
"66,108","59,000","19101637",,,MDM_CYBER,
"66,145","133,886","59011684",,,MDM_CYBER,
"66,182","133,933","39002326",,,MDM_CYBER,
"66,664","134,523","59013808",,,MDM_CYBER,
"66,283","134,064","19114354",,,MDM_CYBER,
"66,288","134,064","19077062",,,MDM_CYBER,
"66,304","116,300","59008853",,,MDM_CYBER,
"66,305","116,300","19111301",,,MDM_CYBER,
"66,322","127,943","19097823",,,MDM_CYBER,
"66,402","132,746","19121815",,,MDM_CYBER,
"66,422","132,746","19089132",,,MDM_CYBER,
"66,448","132,746","19078048",,,MDM_CYBER,
"66,504","134,306","59010053",,,MDM_CYBER,
"66,507","133,290","59003380",,,MDM_CYBER,
"66,509","133,290","19122683",,,MDM_CYBER,
"66,582","134,424","19085404",,,MDM_CYBER,
"66,606","133,290","19109094",,,MDM_CYBER,
"66,611","134,465","59014421",,,MDM_CYBER,
"66,622","134,465","19115809",,,MDM_CYBER,
"66,642","134,490","19077060",,,MDM_CYBER,
"66,662","134,523","59012092",,,MDM_CYBER,
"66,668","134,523","59006531",,,MDM_CYBER,
"66,703","59,000","19110746",,,MDM_CYBER,
"66,722","134,707","19095864",,,MDM_CYBER,
"66,762","131,280","19077278",,,MDM_CYBER,
"66,782","134,803","19097922",,,MDM_CYBER,
"66,785","134,803","19125389",,,MDM_CYBER,
"66,788","134,803","59014281",,,MDM_CYBER,
"66,790","134,803","19124958",,,MDM_CYBER,
"66,791","134,803","19100631",,,MDM_CYBER,
"66,793","134,803","19124908",,,MDM_CYBER,
"66,798","134,424","19077269",,,MDM_CYBER,
"60,343","121,861","19126142",,,MDM_CYBER,
"60,363","121,923","19115119",,,MDM_CYBER,
"60,364","121,923","19115985",,,MDM_CYBER,
"60,367","45,549","19117033",,,MDM_CYBER,
"60,383","121,982","19111578",,,MDM_CYBER,
"60,386","121,982","19110326",,,MDM_CYBER,
"60,542","122,362","59007646",,,MDM_CYBER,
"60,682","122,621","19037268",,,MDM_CYBER,
"60,687","122,621","19096195",,,MDM_CYBER,
"60,724","102,763","19101655",,,MDM_CYBER,
"60,806","114,824","59008209",,,MDM_CYBER,
"60,845","123,121","59008642",,,MDM_CYBER,
"60,967","123,382","19111293",,,MDM_CYBER,
"60,969","123,382","19120407",,,MDM_CYBER,
"61,082","123,624","59008390",,,MDM_CYBER,
"61,183","123,880","59013274",,,MDM_CYBER,
"61,185","123,880","19077060",,,MDM_CYBER,
"61,189","111,103","19095628",,,MDM_CYBER,
"61,190","111,103","59013853",,,MDM_CYBER,
"61,203","113,541","19050580",,,MDM_CYBER,
"61,225","124,062","19101198",,,MDM_CYBER,
"61,245","124,165","59010682",,,MDM_CYBER,
"61,644","125,123","19119115",,,MDM_CYBER,
"61,248","124,165","19045574",,,MDM_CYBER,
"61,322","124,165","19043170",,,MDM_CYBER,
"61,622","125,061","59008397",,,MDM_CYBER,
"61,646","125,123","19114085",,,MDM_CYBER,
"61,649","125,123","19120624",,,MDM_CYBER,
"61,662","125,161","59011628",,,MDM_CYBER,
"61,762","125,460","19116513",,,MDM_CYBER,
"67,003","117,239","19084941",,,MDM_CYBER,
"61,689","125,263","19077732",,,MDM_CYBER,
"61,722","125,341",,"4,861",,INSPIRATION,
"61,745","125,442","19125181",,,MDM_CYBER,
"61,764","125,460","19072330",,,MDM_CYBER,
"61,765","125,460","19096338",,,MDM_CYBER,
"61,766","125,460","19084941",,,MDM_CYBER,
"61,767","125,460","19042436",,,MDM_CYBER,
"61,782","123,303","19076883",,,MDM_CYBER,
"61,803","125,641","59004102",,,MDM_CYBER,
"61,807","125,641","59011689",,,MDM_CYBER,
"61,822","125,684","19126382",,,MDM_CYBER,
"61,824","125,684","19115959",,,MDM_CYBER,
"61,827","125,684","19109095",,,MDM_CYBER,
"61,830","125,684","19120725",,,MDM_CYBER,
"61,923","126,061","59013582",,,MDM_CYBER,
"61,926","126,062","19109912",,,MDM_CYBER,
"61,930","126,062","19086639",,,MDM_CYBER,
"61,933","126,062","19086646",,,MDM_CYBER,
"61,935","126,062","59011672",,,MDM_CYBER,
"61,942","123,624","19086818",,,MDM_CYBER,
"61,943","124,980","19121581",,,MDM_CYBER,
"62,346","127,280","19101639",,,MDM_CYBER,
"62,425","127,401","19126157",,,MDM_CYBER,
"62,349","127,280","19126165",,,MDM_CYBER,
"62,383","126,263","59011574",,,MDM_CYBER,
"62,428","127,042","19077088",,,MDM_CYBER,
"62,431","127,042","19077277",,,MDM_CYBER,
"62,433","127,421","19086673",,,MDM_CYBER,
"62,443","127,441","19111276",,,MDM_CYBER,
"62,444","127,441","19111279",,,MDM_CYBER,
"62,724","127,984","59011409",,,MDM_CYBER,
"62,725","127,984","19116513",,,MDM_CYBER,
"62,726","127,984","19122213",,,MDM_CYBER,
"62,763","128,040","59008457",,,MDM_CYBER,
"62,765","128,040","59008209",,,MDM_CYBER,
"62,843","111,103","19126342",,,MDM_CYBER,
"62,865","128,301","59013829",,,MDM_CYBER,
"62,882","128,306","19054430",,,MDM_CYBER,
"62,888","128,306","19098018",,,MDM_CYBER,
"62,889","128,310","19093916",,,MDM_CYBER,
"62,890","128,310","19041970",,,MDM_CYBER,
"62,963","128,421","59011645",,,MDM_CYBER,
"63,062","128,064","19126216",,,MDM_CYBER,
"63,102","128,600",,"5,021",,INSPIRATION,
"63,103","128,600","19120654",,,MDM_CYBER,
"63,175","128,674","19085622",,,MDM_CYBER,
"63,207","128,782","19120070",,,MDM_CYBER,
"63,212","128,782","19122744",,,MDM_CYBER,
"63,219","128,782","19111935",,,MDM_CYBER,
"63,223","128,786","59009093",,,MDM_CYBER,
"63,282","128,983","19077242",,,MDM_CYBER,
"63,382","129,164","19036589",,,MDM_CYBER,
"63,383","129,164","19037401",,,MDM_CYBER,
"63,469","129,400","59011521",,,MDM_CYBER,
"63,862","130,383",,"4,221",,INSPIRATION,
"63,427","121,141","19086642",,,MDM_CYBER,
"63,662","129,624","19077423",,,MDM_CYBER,
"63,663","129,801","19096338",,,MDM_CYBER,
"63,667","129,801","59003218",,,MDM_CYBER,
"66,071","133,661","19077059",,,MDM_CYBER,
"63,742","45,549","59014154",,,MDM_CYBER,
"63,783","130,245","19096171",,,MDM_CYBER,
"63,865","130,383","59006531",,,MDM_CYBER,
"63,867","130,383","59008617",,,MDM_CYBER,
"63,869","130,383","59007547",,,MDM_CYBER,
"64,425","130,980","19044424",,,MDM_CYBER,
"64,422","130,980","19111279",,,MDM_CYBER,
"64,442","131,040","19077859",,,MDM_CYBER,
"64,582","131,140",,"4,781",,INSPIRATION,
"64,702","131,340","19077094",,,MDM_CYBER,
"64,802","131,482","19119962",,,MDM_CYBER,
"64,842","131,562","59013564",,,MDM_CYBER,
"64,843","131,562","59004455",,,MDM_CYBER,
"64,844","131,562","59004307",,,MDM_CYBER,
"64,846","131,562","59007373",,,MDM_CYBER,
"64,883","121,141","59011518",,,MDM_CYBER,
"64,886","121,141","19037278",,,MDM_CYBER,
"65,110","66,280","19111294",,,MDM_CYBER,
"64,974","131,340","19116896",,,MDM_CYBER,
"66,943","131,340","19084941",,,MDM_CYBER,
"64,982","131,801","19086637",,,MDM_CYBER,
"65,004","131,822","59012411",,,MDM_CYBER,
"65,006","131,822","59011376",,,MDM_CYBER,
"65,007","131,822","59008268",,,MDM_CYBER,
"65,008","131,822","19071497",,,MDM_CYBER,
"65,009","131,822","19101310",,,MDM_CYBER,
"65,010","131,822","19059033",,,MDM_CYBER,
"65,013","131,822","19081438",,,MDM_CYBER,
"65,015","131,822","19093916",,,MDM_CYBER,
"65,016","131,822","19059640",,,MDM_CYBER,
"65,017","131,822","19060298",,,MDM_CYBER,
"65,031","131,861","19078320",,,MDM_CYBER,
"65,032","131,861","19067293",,,MDM_CYBER,
"65,047","70,862","59011554",,,MDM_CYBER,
"65,048","70,862","19112772",,,MDM_CYBER,
"65,062","123,104","19117427",,,MDM_CYBER,
"65,064","123,104","19118741",,,MDM_CYBER,
"65,084","131,340","19091595",,,MDM_CYBER,
"65,105","115,481","19077861",,,MDM_CYBER,
"65,108","66,280","19111282",,,MDM_CYBER,
"65,126","132,080","59011278",,,MDM_CYBER,
"65,128","132,080","59011277",,,MDM_CYBER,
"65,134","115,481","19124517",,,MDM_CYBER,
"65,142","131,280","19096154",,,MDM_CYBER,
"65,182","132,222","59008642",,,MDM_CYBER,
"65,211","132,244","19106900",,,MDM_CYBER,
"65,217","132,244","19072351",,,MDM_CYBER,
"65,263","131,280","19116894",,,MDM_CYBER,
"65,265","131,280","19096193",,,MDM_CYBER,
"65,284","118,042","19095865",,,MDM_CYBER,
"65,306","132,480","19071266",,,MDM_CYBER,
"65,307","132,480","19126832",,,MDM_CYBER,
"65,364","118,042","19117301",,,MDM_CYBER,
"65,483","132,782","59014057",,,MDM_CYBER,
"65,542","132,893",,"5,181",,INSPIRATION,
"65,564","132,908","19117292",,,MDM_CYBER,
"65,646","132,973","19090401",,,MDM_CYBER,
"65,703","44,950","19077766",,,MDM_CYBER,
"65,704","122,621","19044416",,,MDM_CYBER,
"65,770","108,323","59007494",,,MDM_CYBER,
"65,830","133,123","19120282",,,MDM_CYBER,
"65,838","133,123","19039858",,,MDM_CYBER,
"65,842","133,191","19120008",,,MDM_CYBER,
"65,849","133,191","19111488",,,MDM_CYBER,
"65,962","133,433",,"3,641",,INSPIRATION,
"65,982","128,310","19118739",,,MDM_CYBER,
"66,002","133,464","59007650",,,MDM_CYBER,
"66,043","120,096","19031449",,,MDM_CYBER,
"66,046","120,096","19047073",,,MDM_CYBER,
"66,123","133,661","19122686",,,MDM_CYBER,
"66,124","133,847",,"5,141",,INSPIRATION,
"66,265","134,041","19041860",,,MDM_CYBER,
"66,282","134,064",,"3,861",,INSPIRATION,
"66,323","134,137","19086668",,,MDM_CYBER,
"66,327","132,782","19120283",,,MDM_CYBER,
"66,329","132,782","19111298",,,MDM_CYBER,
"66,333","132,782","19062256",,,MDM_CYBER,
"66,403","132,746","19121816",,,MDM_CYBER,
"66,445","132,746","19077292",,,MDM_CYBER,
"66,444","132,746","19057890",,,MDM_CYBER,
"66,447","132,746","19112181",,,MDM_CYBER,
"66,506","11,748","19086673",,,MDM_CYBER,
"66,667","134,523","59000383",,,MDM_CYBER,
"66,669","134,523","59008853",,,MDM_CYBER,
"66,787","134,803","59003892",,,MDM_CYBER,
"66,789","134,803","19114559",,,MDM_CYBER,
"66,792","134,803","59012092",,,MDM_CYBER,
"66,794","134,803","19084942",,,MDM_CYBER,
"66,796","134,424","19111304",,,MDM_CYBER,
"66,800","134,424","19090398",,,MDM_CYBER,
"66,801","134,424","19101790",,,MDM_CYBER,
"66,802","134,803","19128736",,,MDM_CYBER,
"66,803","134,424","19113822",,,MDM_CYBER,
"66,804","134,424","19045572",,,MDM_CYBER,
"66,805","134,803","19120790",,,MDM_CYBER,
"66,811","134,803","19044449",,,MDM_CYBER,
"66,816","134,803","19044445",,,MDM_CYBER,
"66,822","134,841","19042633",,,MDM_CYBER,
"66,882","48,582","19122721",,,MDM_CYBER,
"66,942","131,340","19116894",,,MDM_CYBER,
"66,983","135,081","59013836",,,MDM_CYBER,
"67,002","117,239","19126376",,,MDM_CYBER,
"60,423","54,093","19109914",,,MDM_CYBER,
"60,442","54,093","19116524",,,MDM_CYBER,
"60,443","54,093","59008490",,,MDM_CYBER,
"60,446","54,093","19077290",,,MDM_CYBER,
"60,582","122,483","19071476",,,MDM_CYBER,
"60,645","122,577","19077689",,,MDM_CYBER,
"60,649","122,576","19091950",,,MDM_CYBER,
"60,842","123,121","19071479",,,MDM_CYBER,
"60,883","123,247","59012418",,,MDM_CYBER,
"60,922","123,303","59008001",,,MDM_CYBER,
"60,924","123,303","39002041",,,MDM_CYBER,
"60,944","123,303","19106652",,,MDM_CYBER,
"60,990","123,421","59011680",,,MDM_CYBER,
"61,003","123,480","19044846",,,MDM_CYBER,
"61,162","123,121","59008717",,,MDM_CYBER,
"61,204","113,541","19118078",,,MDM_CYBER,
"61,226","124,062","19090383",,,MDM_CYBER,
"61,229","124,062","19047194",,,MDM_CYBER,
"61,342","124,321","19000900",,,MDM_CYBER,
"61,362","124,425",,"5,061",,INSPIRATION,
"61,445","124,701",,"5,081",,INSPIRATION,
"61,454","124,727",,"3,721",,INSPIRATION,
"61,456","124,729",,"3,542",,INSPIRATION,
"61,463","124,735",,145,,INSPIRATION,
"61,486","119,965","59006860",,,MDM_CYBER,
"61,488","119,965","59013777",,,MDM_CYBER,
