ORDER_ID,CUSTOMER_ID,BPCODE,CREATE_DATE,UPDATE_DATE,STATUS
116822,214144,1100809597,2017-11-11 13:51:00,2017-11-11 14:04:00,CANCEL
122561,225162,1100621110,2017-11-21 00:31:00,2017-11-21 00:42:00,CANCEL
126621,233762,1100897070,2017-02-12 10:43:00,2017-02-12 10:44:00,CANCEL
127321,234322,1100896446,2017-02-12 23:57:00,2017-03-12 00:04:00,CANCEL
128221,158925,1100633465,2017-04-12 21:49:00,2017-05-12 08:24:00,CANCEL
128861,237362,1100899530,2017-08-12 05:35:00,2017-12-12 06:14:00,CANCEL
136781,248484,1100904597,2017-12-25 22:22:00,2018-01-17 17:46:00,CANCEL
84281,140382,1100853390,2017-06-30 14:42:00,2017-11-13 17:53:00,CANCEL
101481,180843,1100878544,2017-09-27 05:41:00,2017-09-28 12:59:00,CANCEL
116601,214164,1100889489,2017-11-11 12:11:00,2017-11-11 12:21:00,CANCEL
117183,214562,1100345535,2017-11-11 15:56:00,2017-11-11 16:00:00,CANCEL
117301,214703,1100889693,2017-11-11 16:33:00,2017-11-11 16:34:00,CANCEL
117961,215064,1100461016,2017-11-11 20:54:00,2017-11-11 20:58:00,CANCEL
122441,225023,1100893021,2017-11-20 22:53:00,2017-11-20 22:55:00,CANCEL
125002,213263,1100886210,2017-11-28 21:28:00,2017-11-28 21:34:00,CANCEL
138861,251282,1100767460,2017-12-29 18:57:00,2017-12-29 19:12:00,CANCEL
86201,147382,1100860436,2017-11-07 23:05:00,2017-12-07 21:59:00,CANCEL
96143,168022,1100874239,2017-09-09 12:03:00,2017-11-11 00:13:00,CANCEL
98321,170982,1100875582,2017-09-16 21:53:00,2017-09-16 22:30:00,CANCEL
101661,181203,1100878634,2017-09-27 15:50:00,2017-09-27 16:01:00,CANCEL
109961,200842,1100885889,2017-10-25 16:51:00,2017-11-11 21:19:00,CANCEL
113882,209362,1100888715,2017-06-11 20:17:00,2017-06-11 20:18:00,CANCEL
119521,42798,1100890730,2017-11-13 19:32:00,2017-11-13 21:59:00,CANCEL
109221,198882,1100885049,2017-10-22 17:08:00,2017-10-24 15:14:00,CANCEL
116323,202142,1100623427,2017-11-11 09:36:00,2017-11-11 09:40:00,CANCEL
121482,216302,1100890793,2017-11-19 12:29:00,2017-11-19 13:48:00,CANCEL
126342,232922,1100878142,2017-01-12 19:15:00,2017-01-12 19:16:00,CANCEL
130503,135479,1100816460,2017-12-12 00:09:00,2017-12-12 00:10:00,CANCEL
89563,154215,1100866710,2017-06-08 21:31:00,2017-08-13 12:09:00,CANCEL
92961,159602,1100871746,2017-08-28 16:45:00,2017-08-29 17:51:00,CANCEL
95201,143726,1100861523,2017-06-09 05:28:00,2017-06-09 18:30:00,CANCEL
109161,100684,1100817971,2017-10-22 14:50:00,2017-10-22 16:00:00,CANCEL
109162,100684,1100817971,2017-10-22 14:50:00,2017-10-22 16:00:00,CANCEL
109781,200423,1100885804,2017-10-25 12:25:00,2017-10-25 12:27:00,CANCEL
114841,210783,1100888910,2017-08-11 12:55:00,2017-08-11 12:56:00,CANCEL
130361,93165,1100809562,2017-11-12 21:10:00,2017-12-12 08:11:00,CANCEL
135822,247245,1100903659,2017-12-22 17:15:00,2017-12-22 17:33:00,CANCEL
83081,143483,1100855267,2017-06-23 10:49:00,2017-06-23 10:56:00,CANCEL
100222,176602,1100877243,2017-09-23 13:19:00,2017-09-27 02:30:00,CANCEL
108321,188682,1100884223,2017-10-18 21:52:00,2017-10-18 23:29:00,CANCEL
113881,209362,1100888715,2017-06-11 20:15:00,2017-06-11 20:17:00,CANCEL
