IDEABOOK_ID,MATNR
169821,59012173
169821,59010266
169922,19059031
169921,19124527
169921,19132835
169921,19133047
169921,19133743
169921,19134576
169922,19091608
169922,19116086
169922,19101310
169922,19117037
154862,19124940
151288,19106694
151341,19060035
151341,19115455
151511,19126022
85223,19047198
85223,25023327
151604,19086260
151662,19131962
151662,19121829
151662,19126022
151662,19131963
152165,19091926
152383,19046597
152321,19044465
119359,19097823
154862,19037272
154862,59012668
154862,59012672
154862,59011540
152383,59011540
152383,19131998
152383,19131996
152922,19077278
153485,59013808
153503,59006551
154224,19045726
153503,59006548
160960,19119577
153503,19100904
153562,19116347
160960,19128033
153701,19101637
153710,19051560
153823,19114442
153824,19086674
153824,19097825
153824,19109484
153824,19014293
153824,19130028
153824,19077270
154224,19086656
154226,19120654
154224,19035149
154441,19027088
154441,19029465
154441,19131987
154762,19109910
154766,59013303
154766,39000457
154766,19094071
154862,19041862
154862,19101655
155042,19088992
148972,19086673
155482,59013825
141288,19130525
155562,19116060
155942,19130141
156046,59014281
156048,19125441
156051,19110880
156122,19114668
159601,19086674
160880,19081488
156642,59013806
154862,19110817
154862,19127517
157041,59004140
157041,59010024
157041,19115960
157041,19118193
157660,19097693
156122,19111301
158060,59006551
158060,59013828
159300,19113205
149726,19088116
158961,59008853
158962,19120719
159021,19096167
159601,19090396
160020,19096170
160021,19115407
160023,59011081
156642,59001308
153824,59007894
153824,59010044
156642,59008252
156642,59006481
160100,59007663
160083,59011022
160860,59013252
160960,59010885
161100,19109692
161140,59014973
160140,59014148
161440,19071419
162604,19077242
162602,19113825
163002,59014269
163002,59008495
47284,59014261
163420,19109484
163420,19111304
164003,59014265
164002,19124827
157041,19115411
151449,59009260
164340,19026317
164542,19086651
164542,59004720
164542,59014349
164601,59014890
164464,19112346
164464,19116588
164464,19120622
164464,19132656
164464,19131948
164464,19042251
164464,19127530
164464,19131949
164601,19086651
164702,19036592
118042,19106652
164601,19086639
164762,19125293
165900,19087103
165900,19087105
164783,59014337
165820,19077815
165820,19057954
164800,59008074
165820,19058978
165820,59013767
166526,59014983
166841,19120719
166881,59014256
167021,59003417
167443,19100903
167447,19062753
87767,19111299
87767,19076886
167460,25026113
167520,19113843
167520,59013567
167520,59013564
167520,59012588
167448,19055589
167520,19047537
167520,19101767
167448,19109901
167820,59011598
167820,59012567
168001,59008375
168280,19116055
168323,19036628
168920,19106697
168920,19127615
169021,59006509
169021,19077090
169021,19096188
169021,19127882
169021,19087113
168280,19130123
168280,19114408
169563,59008485
169720,19076896
169761,19111051
169921,19042895
169922,19042777
169922,19047189
169922,19081488
169922,19077731
169922,19086638
169922,19119935
169940,19113812
169940,19090392
169940,19067913
169940,19130119
169940,19116591
169940,19055591
169940,19121243
151288,19077278
133290,19043162
133290,19042895
151449,19045216
151662,19131959
151662,19119965
149464,59000412
152168,59013582
152168,59014312
152383,19110817
152383,19072330
152383,59012672
162361,59007663
152383,59009981
152383,59011598
152383,59011007
119360,19077247
152383,19118247
153226,59012162
153510,19086636
153824,19096178
162602,19089735
153503,19096160
153600,19108479
153603,19128743
153824,19071891
153503,19090822
162604,19090400
153824,19101785
153708,19124935
153824,19097695
153824,19109652
153824,19100902
154141,19110751
167021,19014268
154224,19111276
154224,19067853
154224,39001982
154224,19036592
154224,19111280
154224,19041860
154224,19106678
154540,19114658
153824,19077715
153824,19052197
154766,59014351
155436,19076084
155481,19111578
151449,19042861
163420,19115411
155562,59014546
155562,19060035
155562,19110884
155763,19023000
155820,19132656
155820,19120623
155820,19109844
156046,59003088
156081,59014148
155562,19091634
156581,59008064
156581,59003388
18444,19115959
157041,59008853
159300,19090393
160020,19113822
157041,59011410
157041,19116977
157660,19101791
18444,59013025
157862,59013303
158060,59006548
156122,19127561
158441,19126142
149726,19115959
149726,19127530
158802,59014312
159285,19096170
159300,19117440
159601,19116083
167021,19125295
160020,19109483
153824,59008642
153824,59007296
153824,19111295
160020,19076896
160022,59007968
153824,59013305
156642,59006483
160860,59007256
160500,19059031
160960,19120719
161081,19096171
163561,19124951
164464,19126833
164464,19133507
164464,19130286
165041,19114411
164702,19123088
164761,19096170
165041,19072321
163001,59007940
164784,19111281
164601,19086650
164784,19111284
164784,19124229
164784,19121437
164800,59011679
164601,19086640
164601,19086648
164601,19086656
164601,25026289
165163,19109276
151449,19087107
165582,59008642
165582,59008725
165582,19042659
165582,19100897
165582,19108478
165582,19125294
165582,19115374
165582,19110817
165720,19115296
165761,59010053
165820,19094078
165820,19057976
165820,19057969
165820,19057989
165820,19091480
165820,19110589
166520,19100897
166520,19126069
166722,19090655
166641,19044825
166641,19062752
166722,25017512
166841,19124611
166881,59008612
166881,59006483
166900,59010885
166900,19041860
167021,59014895
167021,19125294
167021,19128105
167021,59001330
167080,19077277
167080,19128084
167180,59014309
167443,59013602
167447,59002866
167447,19121225
167447,19068928
167460,59014920
167481,19111285
167447,19044416
167448,59011024
167520,19124944
167448,19118739
167520,19120689
167520,19117041
167520,19113944
167520,19096330
168001,59014223
168001,59001164
168361,19112347
168361,19115110
168361,19126069
168361,19112264
168361,19072317
168361,19132550
156122,19106682
169021,19043207
169021,19047476
169021,19062412
169021,19067350
168280,19055697
154862,19077732
97766,19132541
97766,19120619
151449,19067483
151511,19115961
151526,19086646
151662,19110909
152240,39001981
153226,59013808
152363,19108847
154862,19101652
152383,59010885
152383,59000178
152383,59011006
152624,59010885
152383,19090048
153261,59014470
153261,59014351
153481,19117037
153481,19042799
153522,19067355
153503,19096193
153602,19117439
153503,19026284
153503,19087090
154120,19126765
154224,19111294
75243,19113822
153710,19047436
153708,19042777
153708,19110880
153708,19071497
153710,19036616
153713,19097865
153708,19059031
153713,59011521
153713,59014385
153713,59011515
153824,19086677
150601,19111253
150601,19106913
153824,19091980
153824,19101641
153824,19115412
153824,19023893
153824,19068796
154322,19129619
154322,19120623
154322,19123187
148972,19116524
148972,19057911
148972,19057897
154441,19029462
154540,59011952
154540,19114660
154540,19114657
154862,19109276
148972,19114086
148972,19118774
155042,19110326
155263,19119780
155263,19072317
155436,19132557
155482,59013829
155702,19088112
145625,19106679
155820,19115082
155820,19131948
155820,19114559
155820,19114560
155820,19110912
155942,19125903
156046,19117427
156054,59007302
156581,59000412
156581,59008642
156581,59003391
156642,59013833
156761,19108479
156761,19114085
153824,19114559
157041,59006482
157041,19117300
18444,59013681
158060,59010053
157862,59008494
159021,19117037
159285,19100903
159300,19108479
153485,59008450
159601,19116085
159902,59012033
153824,59013204
153824,59008061
160020,19097694
160022,59008251
156642,59013808
160083,19113824
160960,19042668
161081,19086674
154112,19055598
161102,59000114
154112,19047588
161440,59015418
161440,59008074
161440,19100902
161440,19090844
161440,19096186
162361,59000157
162602,19131948
163561,19126846
162761,19096171
164002,19077060
164080,19094438
164101,59013829
164120,59006452
160960,19044828
164464,59006658
164464,19086637
164542,59011672
164601,59014350
164601,19086636
164464,19128104
164464,19133708
164702,19126783
164601,25013300
164702,19096167
165280,59011012
165582,59008723
164761,59007653
165820,59011363
165820,19127520
164784,19124511
164784,19121436
164800,59014339
165900,59009092
165900,59009104
10421,19134571
165820,25017328
165820,19093393
165820,19125925
165820,19123192
165820,19114494
165820,19026335
165820,19050263
166641,19062753
166860,59014207
166881,59013120
166881,59004140
166881,59013571
166881,59007251
166881,59011410
166881,59008251
166881,59014312
166900,59008064
166900,59012032
166900,59013656
166881,59011042
166881,59013612
166900,19112396
167021,19039975
167021,59008750
167443,19076893
167520,19101783
167520,19132521
167448,19118740
167520,59012567
167520,59013569
167448,19101644
167448,19128743
167448,19111291
167921,19067355
87767,19076892
168280,19097865
168361,19126095
168920,19031477
170361,19078054
170764,19134586
170141,59013305
170140,59011439
170140,19097695
170141,19086638
167448,19122947
167448,19126031
167520,19023015
167460,19109281
167448,19135156
172562,59008284
173060,59014345
178942,59015249
173583,59013120
173583,19101644
173583,19101664
173583,19026316
173980,19077181
174265,19098013
174265,19023000
174265,19077103
174265,19085620
174265,19100900
174265,19132653
174265,19077280
171762,19115473
171762,19110586
171762,19089142
171762,59012668
167460,19067386
75243,19078392
167447,19044825
167447,19055703
174663,59008190
175121,19130478
175121,19096186
175121,19036625
175721,19106697
176320,19120282
176781,59011021
176782,19126838
176961,19090401
176502,59012437
164784,19120282
177203,19109912
177460,19129723
177620,59006738
177620,59013567
177620,59007642
177620,59012489
177662,19085570
177902,39001981
177942,19067379
179080,19087090
179300,59011178
178821,59004260
178821,59012672
178821,59004254
179441,19090397
178821,59008064
153562,19114411
153562,19116057
180640,19117268
180640,19126451
166860,19116591
181401,59004260
180640,19112181
182061,19068802
183780,19072321
182961,19098018
183621,19133508
183801,59004750
183801,59004746
183801,59004753
184402,19072320
145741,19126329
184643,19127581
184960,59002870
184580,59008044
184580,59003352
184580,59008733
184580,59011021
184660,19115998
184660,19123096
184660,19123094
184660,19039958
184960,59011848
184961,19060298
185140,19025923
185140,19037275
185140,19037553
185140,59009054
184660,19128812
184660,19128839
184660,19134575
185280,59013806
185281,59008612
185281,59010883
146422,25025764
31886,19090826
186560,19128033
186861,19077277
186861,19120882
187621,19124951
161883,19127530
187782,19085618
187782,59011657
187782,59011674
184123,59006660
46180,59011283
46180,59006510
188641,19097828
188820,19101639
188941,19110756
189022,19009152
189161,59006660
189440,59013120
189741,19086260
141484,59011682
190461,59001236
189501,19132832
190980,19113819
191680,59011540
189301,19122683
191680,59012033
191680,59011598
191680,59011004
192520,19117037
195402,19071417
194061,59003884
194281,19090910
193820,19086637
195401,59001330
195401,59006510
195680,59011228
197860,19110837
189961,59011070
195200,19106697
198421,19077277
193940,19132548
193940,19119119
193940,19110829
193940,19085404
193940,19132547
199681,19094071
199881,19116995
168001,59011041
200042,19116083
199900,19124532
201200,59015005
201241,59011540
201241,19043207
201241,59011021
201241,19077271
201241,19126836
201602,19125930
201661,59004140
201661,59013807
189022,19042854
202340,19133712
202340,19120719
202500,59008642
202500,59012668
202500,59011952
186861,19122762
203440,19122723
204820,19135120
204860,19100898
186861,19059639
186861,19127880
205020,59006661
205640,19077104
205640,39002423
169960,19047588
170764,19130118
170764,19134589
170141,59011439
171522,19111268
171840,19109096
167448,19122945
167520,19078321
167460,19071522
172380,19077256
172380,25017512
172380,19087812
171840,19090655
172542,19096158
172964,59013656
173040,59013012
173661,19036360
173662,59014946
173980,19110941
174100,19101641
174100,19052197
174100,19126152
174265,19117037
174265,19108848
174265,19085615
174265,19133710
171762,59015404
171762,19097469
171762,19097934
171762,19112396
167460,19027081
167448,19096338
167447,19026335
167447,19109142
167520,19052001
161883,59013120
161883,19096194
174980,59014223
176320,19120280
176320,19127578
176502,19080280
176502,19097437
176581,59013682
176742,19078392
176780,59006509
176780,59011021
176780,59013656
176782,19117041
176782,19117039
176780,59014220
176780,19050586
176781,59011861
176782,19126851
176782,19126118
176782,19126841
177620,59012156
177620,59008483
177620,59007621
177620,59006740
178980,59015251
177904,19100902
178281,59011012
178941,59006698
179300,59011335
179300,19091923
179300,59008074
186861,19081438
168001,19127528
179982,19060219
178821,59015008
92710,19106656
75243,19077080
180681,19126856
75243,19096161
181181,19101667
181361,19086670
181401,19109648
186980,19127655
180640,19110391
182061,19035030
182961,19042777
183140,19035150
183621,19117467
183621,19115110
153562,19081405
153562,19087208
184402,19084562
145741,19126345
184400,19056050
184660,59003218
184660,19100637
184660,19115276
185281,19127609
185860,19047100
186560,19125294
186861,59001261
161883,19131948
161883,19055598
184123,59010780
188222,19125173
188501,19100692
188501,19116532
188501,19096339
188941,19042780
188941,19096195
188941,19095864
188941,19087090
189022,19000346
189301,19120280
181401,39001048
190541,59013853
191621,59011229
191680,59010997
191941,19111578
192380,19076898
26438,19097923
199681,19067853
197282,59015389
194061,19106900
168001,59015014
194641,19097694
186861,59011304
186861,19060128
197361,19113819
197481,59013120
193940,19135493
197860,19109276
149143,39000445
200042,19112863
200880,59001308
201083,19109484
201200,59015004
201200,59002802
201200,59008059
201241,59012031
201241,19120281
201602,19110817
201602,19072329
201082,59003885
202361,25021711
201082,59013120
201602,19115374
201602,19122692
201602,19133975
186861,19122721
202500,59008397
186861,19135413
186861,19100903
202860,19077715
202942,19089077
203482,19133966
203582,19119935
203740,19086682
204340,19118708
186861,19078117
205340,59013120
205640,19096191
206860,19096167
205640,59010046
207361,19133974
207362,59011682
207640,19081642
207700,19087114
207980,19090823
62280,19112239
62280,19042524
208220,59014429
103141,59008168
103141,59008165
103141,59008166
62280,19105581
62280,19094437
62280,19062752
189301,19112183
84202,19112239
84202,19115809
46180,19088114
46180,19133642
208460,19091920
208462,19091912
169940,19110913
169940,19134582
169961,19059666
170060,19091922
154862,19076892
170780,19110224
170140,19115412
170140,19086638
170140,19023893
170141,19111279
171661,19113823
177620,59001261
171762,19119116
171840,19124530
171840,19115959
171840,19042633
167520,19100631
167448,19091479
167448,19071967
167520,19111067
167520,19067294
167460,19109283
167460,19117831
167520,19078509
172562,59007547
171840,19109901
172963,59014148
172980,59007547
172981,59014256
144183,19130286
171762,19039858
167448,19122215
141146,59007711
176581,59013602
176760,59011002
176782,19118740
176782,19117042
177321,59011229
177404,19117978
177404,19125162
177620,59013135
177620,59012533
177620,59012523
177620,59011429
177620,59013143
177662,59014987
177800,59004256
177800,59004258
178761,19132840
178761,19088100
178780,19122212
178920,19119940
179300,19108846
179300,19047970
179300,19090826
179300,19111285
179300,19041859
179300,59013067
178821,59012130
170361,19057960
179080,19087088
178821,59013682
92710,19106666
178821,19047100
180640,39001644
181361,19126117
181361,19100902
181361,19045924
181380,19108478
181401,19120407
181401,59012680
181401,19122692
163001,59015248
121141,19077089
182980,19055701
183780,19127772
183140,19057954
153562,19114408
184402,19057890
184402,19108360
184742,19109282
184961,19130141
184402,19109908
184580,59011542
184961,19031449
184580,59010885
184580,59015009
184643,19127591
185140,19062413
184660,19128814
185340,19097865
185840,39001048
185860,59014141
185860,19113823
186861,59007302
187462,19090401
46180,19116977
46180,59014208
46180,59012574
187961,59013806
188260,19077731
188501,19096338
188501,19112691
188501,19122723
185281,19043144
188641,19014291
188941,19026309
188941,19035030
188941,19096186
188941,19091922
188941,59010997
188941,59010999
188941,59012003
188941,19071518
189022,19112365
189022,19077058
189022,19115479
189301,19117411
189301,19109648
189501,59008397
189501,59008399
185281,19127604
190461,19047476
190120,19076885
190260,19077274
191081,19111578
186560,19119964
191680,59014197
189301,19044742
191680,59011609
191680,59010999
192380,19077275
193020,59015390
193820,19132656
194260,59006551
194400,19086260
194641,19088986
194641,19104917
194641,19120719
195961,19127518
195200,19110088
195200,19086654
195200,19086640
197282,59014256
197860,19129724
193940,19116588
193940,19132542
199461,19077277
199461,19127613
146422,19112403
199700,19132963
199700,59011412
200042,19078314
200900,59007968
199900,19035147
201081,19077271
201241,59011998
201241,19068802
201661,59011952
201602,19119577
10683,59011081
201661,59013808
201083,19090398
203482,19115117
202500,59004260
203440,19096339
203482,19134661
203482,19126380
205020,19126430
205020,59006658
205640,19097828
205640,19086646
207380,19112773
62280,19047197
62280,19133644
208201,59011936
208202,59014201
62280,19120636
62280,19097933
208620,19126214
208620,59011840
208620,59013600
208620,19122691
208620,19087908
208620,19087907
208682,19111282
170141,19124229
170141,19023893
170140,19111279
145741,19129741
117239,19100903
171522,19072357
171661,19115409
171661,19109485
171661,19101791
167520,19133047
167520,19072364
167460,19129723
167460,19109278
171762,59013025
167448,59015448
172380,19077252
173102,59012680
173120,59009613
173980,19112347
173980,19114494
174265,19126776
173980,19114410
173980,19063411
174100,19068836
174100,19126153
167460,59014487
167460,19029464
167448,19110326
174980,59008731
174980,59013656
176520,19133712
176560,19076887
176560,19076888
176581,59013023
176742,19077271
176760,59012567
176760,59011540
176760,59011544
176760,59011000
176760,59011006
176780,59014015
176780,59011022
176781,59011022
176782,19118741
176502,59012489
164761,59007548
177321,59010949
177321,19130135
171762,19091922
177621,59011936
177620,59013582
177620,59011270
177620,59003087
177620,59008252
177721,59000203
163001,19077090
177903,19044466
163001,59004508
163001,19085624
177942,19101770
178742,19133047
178742,19026754
178743,19114355
178742,19023015
178821,19133712
178920,59009268
178980,59006946
179080,19087092
179300,19117041
179300,19090823
179300,19098182
153562,19051410
194061,19077269
166860,19132831
181181,19109283
177902,59011862
166860,19090392
181361,19070036
181361,19127581
181361,19076044
181401,59008642
181401,59008064
188241,19060035
188941,19101642
188941,19081403
189022,19096339
189022,19077060
182821,59013582
182821,19101642
182881,19045726
183002,19041860
183580,59003388
183580,59004260
183621,19125930
183801,59004754
183801,59000486
153562,19062413
178821,59012668
184123,59011519
184761,19077731
184402,19133368
184402,19116345
184961,19060035
184660,59002417
184660,59011510
184660,59012995
184660,59013512
184660,19055703
184660,19088114
184660,19041401
184660,19039969
184660,19050584
185140,19135157
184660,19124531
184660,19128840
184660,19125833
185481,19097825
185481,19086638
146422,59015004
146422,59011026
185860,19101638
146422,25024873
186861,19114409
187961,59015387
189022,19121594
189022,19133746
189501,19135489
185281,19127602
181401,19109094
190461,19023492
190462,19127626
190462,19023491
191680,59011003
191941,19112773
192980,59015409
194820,59008495
194840,19101666
186861,19119939
196120,59006658
193940,19077278
144181,59011012
145623,59003391
199040,19087085
157041,19096173
193940,19131946
199380,19090818
199620,19042358
199881,19077300
199900,19120619
200042,59013135
200042,59010976
199900,19128736
189501,19121090
189501,19132833
149143,39000446
201122,19088808
201241,19131989
201602,19127518
201661,59003430
201661,59008612
186861,19051734
201083,19115411
186861,19060037
186861,19077796
203240,19086666
203440,19133748
203440,19071966
203482,19125931
203482,19133965
203482,19133962
203480,59011373
203521,19117405
203521,19116525
203740,19085619
170141,19124228
205020,59013130
205600,19111265
18444,19117268
169960,19126785
169922,19113819
169961,19059663
170060,19129956
168001,59004456
170140,19088783
145741,19117965
167448,19125181
167448,19122948
167448,19122946
167520,19095864
172380,19101642
172380,25027038
173561,59013837
171762,59008273
173980,19131981
174265,19086645
174265,19132963
171762,19105572
171762,19094437
171762,59014015
171762,59015008
177620,59008619
167448,19045726
167448,19110884
167447,19026336
161883,59007548
163001,19128084
176560,19086653
176743,59008390
176780,59011026
176782,19096194
176782,59013571
176782,59008717
176782,19118739
176502,59012523
176502,19108847
176502,19086646
177620,59008617
177620,59013250
177820,19071522
177902,19117037
177902,19096156
177903,19111272
177907,19089069
177942,19091483
177621,59003370
163001,19124224
178743,19096338
178742,19109630
178761,19105348
178761,19097636
177404,19083247
177404,19127528
178941,59010260
179300,59003087
179300,59014269
179300,19101642
179300,59002802
179300,59011662
153562,19114559
177902,59011861
153562,19050594
179441,19113820
195100,59013120
153562,19078322
170361,19050269
170361,19126785
178821,19023002
178821,19068838
178821,19106679
178821,19036595
178821,59003298
75243,19109651
183780,19120689
181181,19127610
70121,19122203
181401,59011662
181401,19109282
182061,19124951
183140,19121816
166841,59011088
183580,59008642
183580,59011684
183580,59010885
183580,59002802
183621,19112236
183621,19125927
173102,19120270
183801,19086260
183801,59004752
153562,19059615
26438,19081403
153562,19089574
182980,19086818
184420,19097402
184400,19121814
184742,19110833
184420,19093308
184643,19077277
184660,59009438
184742,19110837
185140,19041377
184660,19128805
184660,19128821
184660,19118093
184660,19128841
185280,59000383
185280,59013807
185281,59010884
185481,19045923
185521,19096156
185521,19077732
185521,19098018
185521,19042780
185521,19113842
185860,19127877
185860,59008209
10683,19086260
185860,19101791
185860,19068764
185860,59011540
146422,25024869
186560,19132963
186560,19120642
186560,19124185
186560,19119962
186560,19131946
186560,19133708
186901,19077859
186980,19127575
187782,59008061
187782,59008488
187782,59011658
46180,19117300
188501,19090655
188641,59014908
189022,19008811
189022,19113306
189022,19124462
189022,19133748
190120,59004260
189961,19076890
190462,59014269
193820,19127617
196142,19128194
194061,19077277
194560,19077278
194560,19111293
194641,19077271
194641,19115409
194820,59014269
194840,19047437
194840,19051995
195200,19105343
195961,19088648
196120,19119959
195961,19110818
195961,19110054
195961,19083247
196120,59011270
195200,59011645
195200,19115460
197041,19086672
197282,59006698
197282,59015387
197620,59013984
198460,39001982
193940,19133507
193940,19111553
199700,19131946
199620,19037267
200042,19111255
200042,59005879
200042,19109482
200042,19070054
200042,19097823
200722,59015004
201241,19091929
201241,19118739
201241,19112402
201602,19072330
169922,19015812
170140,19126152
169922,19096158
169922,19060186
171762,59012672
171762,19072329
171762,19127517
171840,19035149
171860,19128743
171860,19122693
171862,19116085
167520,19113852
167520,19059664
167460,19041862
168020,19077103
171762,19077245
171762,59014575
172542,19091916
172542,19118632
172542,19116083
145741,19122203
145741,19068786
173980,59014662
174265,19116972
174265,19113823
174265,19110767
174265,19091980
171762,59013574
171762,19096158
167448,19045725
167448,19093916
167448,19114411
167520,19111553
167448,19089069
167460,19106911
167460,19128028
174962,19101642
176502,19093902
176700,19071518
176700,19112395
176782,19096179
176782,59011861
176782,19126846
176502,59008397
176502,59013569
176502,19077104
177203,25025764
177404,19119932
177620,59007630
177721,59012437
177721,59014256
163001,59006946
177905,19111304
177942,19111064
177942,19133368
177621,59004254
177621,59012676
177621,59004256
177621,59003302
178760,25016213
179300,59001260
179300,19025940
179300,59011684
179300,59011630
178821,59011641
179080,19087087
179441,19113821
178821,19078509
153562,59006659
92710,19106654
181181,19127590
181242,19108851
181260,19119964
181361,19091921
181361,19100632
181380,19127528
182281,59014912
182821,19117041
182821,59011540
188260,19096171
188501,19112236
183002,59012679
183140,59014296
183140,19086666
183140,19114560
183140,19108363
183140,19045836
166841,59011070
183621,19115484
183621,19123127
183681,59008543
173102,59015249
183780,19113842
184580,59012002
184420,19122212
184402,19050269
184420,19122209
184402,19126954
184961,19114085
184643,19127590
184580,59013204
184580,59010230
184400,59010046
184400,19086661
184660,59005289
184660,59015415
184660,19114602
184660,19108354
184660,19110226
70121,19089134
184660,19123125
146422,25024877
186161,19096155
186161,19110880
186861,19044468
149588,19125441
168361,19110817
188641,19097825
188941,19077732
188941,19049570
188941,19108851
188941,19070034
188941,59011540
188941,59010996
188941,19045725
189022,19096338
189022,19083244
189022,19090653
189161,19060128
189501,59013120
185281,19043146
189760,19086604
189760,19127574
189961,59011081
189961,59004260
190260,19047099
191081,19132955
190541,59014274
189501,19132834
190980,19090398
191941,19088986
153562,19135157
153562,59014278
193940,19120642
195440,59008074
194260,59014256
194641,19120064
194820,59013143
194641,19077083
193820,59015402
193940,19115292
195680,59013984
196142,59014256
196142,59014265
196560,59008725
145623,59013656
196901,59013067
145623,59001820
145623,59010044
195200,59012610
196901,19096176
197860,19121438
193940,19117994
199462,19077271
199700,19024114
199700,19085622
200042,19077080
201241,19101644
201241,59012003
201241,59013574
201241,19127614
201241,19124951
201082,59003889
201082,59007302
202280,19117409
201083,19046700
202500,59008210
201602,19133508
186861,19123192
201602,19135121
201602,19133507
202921,19117427
202942,59002467
186861,19059640
186861,19117425
168001,25022853
170140,19077420
171522,19078315
171860,19115082
167448,19062412
167520,59012500
172380,19000158
172542,19127231
172542,19044447
172542,19111255
172701,59013120
172701,59012437
171840,19124828
173561,59003884
173583,59007494
173583,19077089
167448,19127525
171762,19105577
167460,59011101
167448,19113812
167448,19132959
167448,19125162
167447,19050584
174980,59007554
176502,19091916
176502,19049536
176520,19120719
171762,19055592
176560,19120270
176782,19113852
176780,59014148
176782,19068764
176782,19126153
176782,19126174
141146,59008853
176502,59013571
164761,59007251
164761,19109654
177203,19121102
177321,59010963
177621,59013146
177620,59007547
177620,59015347
177620,59014351
177662,59010371
177721,59004140
177721,59012156
177942,19114411
178742,19081642
177942,19101769
178761,19115383
177404,19067854
178900,19109281
178920,19080280
178920,19118725
178941,19077731
178941,59006531
178941,59007733
178941,59010266
179300,59011270
179300,59008209
179300,59003889
179300,59014341
179300,59008399
179300,19090400
179300,19127615
179300,19111282
179300,59001719
179300,59011616
192980,59008362
178821,59008642
179441,59013135
92710,59008173
178821,59011645
181401,19042250
181401,19118424
181401,39001981
181401,59015246
166841,59012311
166841,59013984
166841,59014945
183381,19055589
183580,59001820
183140,19114562
183140,19072318
184402,19090886
184580,59014219
184580,59014019
184720,59007711
184660,59006956
184580,59001330
184742,19112396
184560,19047541
184420,19077190
184580,59008642
184580,59012003
184643,19077242
184660,59000750
184660,19126063
184660,19094438
145741,19093949
184961,19101200
185860,19088988
185140,19130525
184660,19137677
185281,19110601
185860,19126830
146422,19037267
146422,19120286
186861,19105577
184123,59009766
177920,59013204
46180,19117298
46180,19117301
46180,59014202
46180,59001419
46180,59015402
188241,19031450
188941,19119935
189022,19100708
189301,19096149
189501,59007249
189501,59007548
189760,19117831
190980,19113823
186560,19113240
153562,59013130
193020,59015391
193820,19130285
193820,19106690
196120,39000424
196560,59012383
194061,19118708
194281,19071967
194560,19084943
194560,25027043
194641,59014281
194641,19109652
195141,19100903
195961,19072330
145623,59014148
195200,59004254
195200,19041859
197282,59015388
197282,59015393
197320,59010061
197320,19125441
197361,19096167
193940,19120619
193940,19132963
199381,19090397
200042,59013143
199900,19133963
199900,19031690
202340,19130286
202340,19120654
202361,19090400
201083,19101790
201083,19112861
202701,19117415
202860,19108851
203240,19059709
203440,19133967
203440,19090052
203440,19124828
203440,19078418
203480,59013023
203482,19042700
203482,19114556
203482,19133743
203482,19031690
203582,19112736
203582,19117037
92710,19106655
169922,19127889
170764,19134579
170764,19134582
170764,19134587
170780,19126025
171561,59009265
163001,19124185
171522,19113820
169922,19068728
171840,19009245
167520,59013209
171862,19113819
171862,19101638
175121,19045729
167021,59007253
167520,59013571
173583,59011410
172401,19086677
172542,19126834
173583,19090400
173583,19112395
173583,59014904
173980,19116347
173980,19131983
174264,19117037
174265,19086646
174265,19132654
174980,59006515
176320,19114668
176760,59011003
176760,59011007
176782,59013582
176782,19071476
176782,19126152
176782,19130525
176502,19063795
177620,59008495
177662,19108479
177820,19112397
177942,19115117
177942,19101771
163001,19124226
178742,19121091
178743,19096339
178821,19101791
194160,19077730
178821,19106682
75243,59013120
180640,39001643
166860,19116592
183780,19127773
181380,19080297
181380,19108479
181380,19124186
181380,19109635
181380,19067853
181401,19101789
181401,19097825
181401,19096158
181401,59014575
180640,19129848
180640,25025852
182061,19135388
187540,59001260
188220,19127576
161883,19133709
182901,59009438
183140,19088112
183580,59013204
189301,19106697
183580,59010884
183621,19042702
183621,19117264
178821,19047541
183780,19135420
153562,19114409
184123,59009226
184400,19078315
184420,19097400
184402,19088234
184660,19118095
184402,19116347
184742,19109276
184400,59006660
184580,59011012
70121,19133345
70121,19133314
184660,19128837
185281,19101666
185860,59008210
185860,19101789
186161,19111267
186560,19117441
189022,19100692
189161,59009265
189282,19111578
189301,19077277
191280,19115403
186560,19131963
191941,19132964
192100,19045725
192380,19077083
194061,19112864
194260,59007733
194260,59010260
194260,59007711
194281,19067379
192380,59014256
194820,59014141
168001,59014282
195100,19115083
195961,19124185
10683,59013984
197041,19078135
196120,19087081
197381,19115347
196901,59013076
197620,59012311
197860,19109282
193940,25027041
193940,19110326
193940,19072330
193940,19055589
199240,19118178
149143,39000444
200900,59006483
201241,59011007
201241,19126142
201241,59012002
186861,19044825
202361,19110086
186861,19108370
202921,19090401
202921,19096188
202921,19101649
202940,19132656
202942,59003253
202942,19101668
202942,19090406
202942,59004863
202942,59010193
203440,19035150
203480,59008268
203480,59012572
203582,19097865
203582,59011007
203582,59014200
203582,59007554
199900,19112239
203740,19086671
163001,19126341
204181,59013338
204340,19111275
204820,19126785
204860,19119941
205020,19055563
184060,19125441
205020,19109653
205340,59001276
205340,59014335
186861,19112402
205601,19076885
18444,19132551
205600,19111271
205600,59010030
205640,19116972
206463,19071898
206500,59013595
167448,19090851
167520,19112132
209420,19117300
209522,19096188
209627,59008077
103141,19041151
210400,19115809
210680,25018787
213140,59007251
173661,19046609
173661,19115473
213360,39000536
189501,19101622
213620,19125294
157660,19116093
157660,19081439
215280,19111578
216120,19130599
133790,19101658
216441,59014333
217740,19086636
217781,19036619
243481,19041346
